%id dbang dbang_rank
521101 394241 3217
690502 394286 3218
050106 394315 3219
110110 394341 3220
530603 394440 3221
620809 394650 3222
690501 394862 3223
420109 394923 3224
520301 394994 3225
650905 395067 3226
450202 395119 3227
160305 395197 3228
750305 395274 3229
650901 395331 3230
050814 395395 3231
450310 395455 3232
110109 395614 3233
521204 395721 3234
620810 396004 3235
450309 396146 3236
521104 396181 3237
620811 396266 3238
530608 396348 3239
650614 396447 3240
420202 396592 3241
690505 396639 3242
531704 396650 3243
110116 396947 3244
450307 397072 3245
160301 397199 3246
110105 397253 3247
420406 397266 3248
650602 397332 3249
650608 397335 3250
420104 397606 3251
370202 397666 3252
110115 397820 3253
421001 397952 3254
420306 398042 3255
530402 398052 3256
620904 398209 3257
420808 398255 3258
421004 398320 3259
750301 398338 3260
520703 398573 3261
750404 398874 3262
650601 398944 3263
520606 398970 3264
521206 399034 3265
051404 399040 3266
750308 399110 3267
531102 399249 3268
650903 399256 3269
521201 399402 3270
650908 399416 3271
420402 399498 3272
420110 399541 3273
050102 399544 3274
520308 399646 3275
160507 399906 3276
530409 399936 3277
620813 399989 3278
650612 400165 3279
530601 400223 3280
520802 400322 3281
690510 400740 3282
051401 400885 3283
620806 401007 3284
450301 401068 3285
050117 401098 3286
650619 401174 3287
620805 401632 3288
530606 401646 3289
650902 401850 3290
370203 401957 3291
420207 402022 3292
450810 402066 3293
450207 402263 3294
450206 402374 3295
750406 402517 3296
420404 402647 3297
520304 402797 3298
450302 402814 3299
531105 402876 3300
450303 402973 3301
690507 402984 3302
450813 403041 3303
620812 403043 3304
620404 403407 3305
421002 403444 3306
160306 403463 3307
650610 403501 3308
520903 403775 3309
750306 403861 3310
421005 403901 3311
750403 403905 3312
620901 404002 3313
160302 404037 3314
530605 404186 3315
650618 404269 3316
370308 404523 3317
160304 404860 3318
420205 405030 3319
451602 405099 3320
520810 405113 3321
521203 405139 3322
451601 405174 3323
620815 405613 3324
050513 405629 3325
420407 405878 3326
110112 405984 3327
050509 406037 3328
650609 406066 3329
620405 406131 3330
750307 406133 3331
050506 406295 3332
421003 406543 3333
460203 406557 3334
520812 406652 3335
620401 406653 3336
530604 406744 3337
690504 406874 3338
531101 407012 3339
420204 407028 3340
420401 407115 3341
620807 407151 3342
520309 407186 3343
160403 407417 3344
531103 407738 3345
531104 407769 3346
650616 407876 3347
750408 408018 3348
520902 408233 3349
450306 408413 3350
620903 408435 3351
750114 408490 3352
530607 408498 3353
690901 408750 3354
051403 408754 3355
650605 408763 3356
530407 409084 3357
450305 409146 3358
530404 409180 3359
160607 409181 3360
160405 409208 3361
450811 409209 3362
110512 409229 3363
750401 409328 3364
450106 409390 3365
450304 409393 3366
451603 409427 3367
520705 409554 3368
750302 409623 3369
420105 409689 3370
690203 409756 3371
620403 409852 3372
420408 409917 3373
690207 409930 3374
530416 409972 3375
420102 410023 3376
450807 410038 3377
052103 410085 3378
460202 410086 3379
110504 410088 3380
050508 410139 3381
520811 410169 3382
451202 410173 3383
531802 410178 3384
750309 410191 3385
750409 410330 3386
450801 410335 3387
050501 410559 3388
531801 410602 3389
690204 410737 3390
530401 410863 3391
641403 411066 3392
420203 411210 3393
530809 411229 3394
520801 411305 3395
451605 411352 3396
451402 411705 3397
650620 411992 3398
520303 412156 3399
420208 412631 3400
451604 413221 3401
110503 413281 3402
530815 413306 3403
160604 413370 3404
420206 413381 3405
520702 413464 3406
110511 413555 3407
450108 413656 3408
450114 413789 3409
050504 413908 3410
030507 414120 3411
530405 414137 3412
420405 414147 3413
110504 414321 3414
620902 414324 3415
750107 414335 3416
530410 414337 3417
451205 414356 3418
750310 414389 3419
420108 414391 3420
620610 414397 3421
050512 414447 3422
532122 414498 3423
051402 414559 3424
460201 414583 3425
520808 414668 3426
520806 414734 3427
620602 414760 3428
750407 414960 3429
750304 415140 3430
690201 415189 3431
451201 415341 3432
450806 415362 3433
690903 415442 3434
420201 415480 3435
520310 415637 3436
050511 415693 3437
450116 415782 3438
160401 416139 3439
531603 416369 3440
451403 416393 3441
420209 416631 3442
520805 416740 3443
530816 416897 3444
450102 417058 3445
530802 417112 3446
532119 417142 3447
451404 417297 3448
520901 417427 3449
620402 417557 3450
160601 417604 3451
650604 417619 3452
110506 417642 3453
110513 417810 3454
690208 417830 3455
530415 418291 3456
530801 418309 3457
520904 418553 3458
160606 418567 3459
750405 418600 3460
450120 418634 3461
450803 418769 3462
520701 418774 3463
451104 418805 3464
690904 418816 3465
450115 418884 3466
531201 419019 3467
450107 419232 3468
520803 419448 3469
450808 419579 3470
532120 419591 3471
450804 419764 3472
450112 419822 3473
051902 419898 3474
530408 420276 3475
530503 420520 3476
520707 420521 3477
750402 420568 3478
030505 420593 3479
451203 420595 3480
531602 420612 3481
110508 420656 3482
030210 420658 3483
531203 420721 3484
030906 420750 3485
451107 420836 3486
110501 420851 3487
690705 420881 3488
030508 420952 3489
052101 420963 3490
030211 421059 3491
451703 421096 3492
450117 421296 3493
420403 421327 3494
530406 421368 3495
370205 421393 3496
450805 421406 3497
750109 421459 3498
750104 421532 3499
050515 421567 3500
050206 421570 3501
530403 421704 3502
051405 421783 3503
530814 421804 3504
520804 422039 3505
750208 422077 3506
690114 422178 3507
530805 422256 3508
690111 422473 3509
520706 422697 3510
690902 422702 3511
750410 422745 3512
450606 422840 3513
530804 422882 3514
030501 422915 3515
620609 423003 3516
520103 423192 3517
750102 423376 3518
030202 423405 3519
750601 423467 3520
530808 423550 3521
110502 423892 3522
450809 423911 3523
530704 423948 3524
530817 424008 3525
690403 424026 3526
530904 424069 3527
690707 424164 3528
030509 424212 3529
451705 424241 3530
030504 424274 3531
451401 424296 3532
460205 424393 3533
620611 424442 3534
451110 424651 3535
051901 424892 3536
450118 424947 3537
050205 424970 3538
450401 424991 3539
750103 425059 3540
750210 425074 3541
530504 425273 3542
050507 425840 3543
500508 425926 3544
530508 426079 3545
451106 426161 3546
530902 426199 3547
450812 426277 3548
530806 426300 3549
530810 426305 3550
531601 426313 3551
690106 426321 3552
520105 426389 3553
620605 426548 3554
030208 426594 3555
530706 426630 3556
451102 426659 3557
451704 426787 3558
750602 427007 3559
520807 427057 3560
690109 427079 3561
520809 427149 3562
620603 427253 3563
450605 427282 3564
690404 427290 3565
690706 427387 3566
530818 427396 3567
030902 427505 3568
110509 427583 3569
450402 427635 3570
030901 427941 3571
051903 427997 3572
531604 428020 3573
530710 428380 3574
530127 428414 3575
451702 428934 3576
110803 429081 3577
030204 429085 3578
530702 429091 3579
750106 429101 3580
530811 429179 3581
050204 429557 3582
450411 429886 3583
681301 429947 3584
030506 429997 3585
160402 430025 3586
451808 430066 3587
450614 430133 3588
530803 430183 3589
110801 430198 3590
451101 430504 3591
690704 430557 3592
750101 430994 3593
520102 431044 3594
451108 431119 3595
030511 431231 3596
530901 431343 3597
450613 431377 3598
690113 431534 3599
520108 431569 3600
690102 431700 3601
520401 431706 3602
530711 431747 3603
530813 431816 3604
690117 431830 3605
500704 431901 3606
530701 431956 3607
030212 432077 3608
030904 432257 3609
450409 432339 3610
030903 432372 3612
750108 432372 3612
532013 432403 3613
530502 432494 3614
530903 432508 3615
051904 432594 3616
690104 432698 3617
450407 432776 3618
690110 432845 3619
450410 432908 3620
450608 433202 3621
451701 433288 3622
500507 433360 3623
530505 433452 3624
530712 433562 3625
030201 433725 3626
690107 433786 3627
530125 433788 3628
520104 433962 3629
530123 434104 3630
530110 434147 3631
110804 434215 3632
451105 434323 3633
520405 434407 3634
530703 434560 3635
750112 434587 3636
030111 434650 3637
530501 434757 3638
110514 434959 3639
521002 435264 3640
530705 435295 3641
681604 435388 3642
690115 435397 3643
681307 435453 3644
451109 435515 3645
451813 435526 3646
030907 435559 3647
681305 435662 3648
520101 435738 3649
530106 435775 3650
620604 435806 3651
690103 435921 3652
030502 435927 3653
681601 436005 3654
050201 436192 3655
450416 436219 3656
030503 436224 3657
450415 436249 3658
450610 436280 3659
160404 436378 3660
750603 436706 3661
450604 436710 3662
530103 436773 3663
451103 436791 3664
520403 436802 3665
451814 436829 3666
530708 436840 3667
460505 437020 3668
031201 437249 3669
750110 437270 3670
620606 437281 3671
531402 437578 3672
532016 437658 3673
050207 437713 3674
750218 437722 3675
681603 437761 3676
690703 437801 3677
030209 437834 3678
450609 437857 3679
530509 437895 3680
532015 438009 3681
030109 438026 3683
530709 438026 3683
750105 438068 3684
030203 438114 3685
520110 438210 3686
030905 438535 3687
160603 438876 3688
110606 438915 3689
690305 438970 3690
690105 439179 3691
530507 439226 3692
110802 439232 3693
531401 439573 3694
030113 439647 3695
690308 439667 3696
681304 439673 3697
530120 439751 3698
690401 439937 3699
690112 440143 3700
450406 440337 3701
450615 440351 3702
451805 440367 3703
170502 440523 3704
450404 440760 3705
030510 440866 3706
450905 440921 3707
530118 440934 3708
450611 441351 3709
530506 441446 3710
031206 441472 3711
530105 441500 3712
532009 441560 3713
170506 441616 3714
031103 441709 3715
031210 441758 3716
030205 441767 3717
681602 441796 3718
450912 441798 3719
750113 441889 3720
450607 442284 3721
450412 442420 3722
530707 442429 3723
110604 442439 3724
530112 442622 3725
450601 442709 3726
170510 442780 3727
160204 442945 3728
530510 443014 3729
451304 443151 3730
450403 443243 3731
030104 443298 3732
521003 443336 3733
500703 443428 3734
030112 443518 3735
500701 443645 3736
690405 443736 3737
530117 443834 3738
530211 443921 3739
750111 444024 3740
171002 444365 3741
450602 444414 3742
031202 444475 3743
750209 444478 3744
682102 444555 3745
450902 444603 3746
530126 444749 3747
531503 444809 3748
520106 444903 3749
641401 444980 3750
170804 445052 3751
690116 445107 3752
110609 445109 3753
531002 445117 3754
031101 445140 3755
460501 445145 3756
030213 445348 3757
031205 445623 3758
500502 445659 3759
460503 445685 3760
690306 445753 3761
500506 445757 3762
450603 445852 3763
450612 445909 3764
520402 445986 3765
750202 446078 3766
110614 446084 3767
450901 446142 3768
531403 446178 3769
170508 446340 3770
030108 446557 3771
641402 446566 3772
531504 446642 3773
030116 446707 3774
681303 446709 3775
031102 446770 3776
451308 446811 3777
030102 446922 3778
530108 446971 3779
690702 447057 3780
460502 447378 3781
530124 447391 3782
451307 447500 3783
170501 447584 3784
170505 447864 3785
680206 447875 3786
531004 447896 3787
500702 447955 3788
450911 448065 3789
520112 448423 3790
690701 448439 3791
030404 448511 3792
451303 448642 3793
520107 448720 3794
110607 448732 3795
681306 448741 3796
680210 448764 3797
620607 448828 3798
530205 448839 3799
531003 449028 3800
460103 449054 3801
682101 449167 3802
110612 449288 3803
530202 449318 3804
520404 449452 3805
450906 449471 3806
450903 449543 3807
690406 449564 3808
110610 449747 3809
170803 449775 3810
690108 449799 3811
110602 449952 3812
690402 450049 3813
171007 450364 3814
171009 450410 3815
530218 450414 3816
521001 450434 3817
031207 450633 3818
530210 450711 3819
530119 450829 3820
170308 450969 3821
031203 451060 3822
520109 451106 3823
451305 451381 3824
110603 451394 3825
170503 451399 3826
690301 451609 3827
170310 451904 3828
531404 451931 3829
171010 451971 3830
521004 452020 3831
171014 452177 3832
690302 452290 3833
030402 452529 3834
171008 452588 3835
030105 452644 3836
530311 452822 3837
170507 452881 3838
170801 453049 3839
451301 453103 3840
530209 453104 3841
531001 453288 3842
030118 453331 3843
530302 453390 3844
450915 453410 3845
450909 453431 3846
750502 453603 3847
530303 453916 3848
681308 453932 3849
680120 453952 3850
170802 454171 3851
170509 454374 3852
170307 454414 3853
500505 454695 3854
450706 454816 3855
110613 455048 3856
450711 455090 3857
530310 455142 3858
690304 455282 3859
680803 455355 3860
030705 455364 3861
460506 455386 3862
500503 455561 3863
681404 455568 3864
030401 455677 3865
031209 455742 3866
030119 455823 3867
110605 456050 3868
171001 456092 3869
030107 456169 3870
450910 456206 3871
750503 456396 3872
750506 456502 3873
680201 456547 3874
530217 456572 3875
171012 456743 3876
680207 456804 3877
450904 456967 3878
171006 457028 3879
030117 457240 3880
531501 457305 3881
451306 457476 3882
160602 457767 3883
530201 457771 3884
031204 458158 3885
030106 458160 3887
750507 458160 3887
530319 458298 3888
520208 458336 3889
030706 458409 3890
170504 458411 3891
680109 458536 3892
450710 458700 3893
680211 458904 3894
710407 458909 3895
030115 458998 3896
681401 459112 3897
170306 459131 3898
450908 459511 3899
710404 459536 3900
450913 459657 3901
030403 459847 3902
450704 459921 3903
530322 459979 3904
110608 460002 3905
520203 460214 3906
030701 460234 3907
680809 460253 3908
680807 460260 3909
680217 460301 3910
710417 460319 3911
680209 460392 3912
171011 460558 3913
170312 460582 3914
520206 460617 3915
030708 460667 3916
400502 460777 3917
460104 460818 3918
400204 460830 3919
110402 460858 3920
680117 460936 3921
530204 460955 3922
451302 461110 3923
690303 461339 3924
530314 461349 3925
030114 461354 3926
171015 461372 3927
680801 461701 3928
170301 461727 3929
400504 461840 3930
690602 461843 3931
710410 462182 3932
750505 462259 3933
400203 462352 3934
690604 462455 3935
171004 462586 3936
460102 462606 3937
170702 462652 3938
160201 462719 3939
530313 462967 3940
450914 463078 3941
450702 463247 3942
530301 463991 3943
400501 464082 3944
531302 464092 3945
710416 464271 3946
450705 464423 3947
710402 464436 3948
680118 464470 3949
110702 464490 3950
450708 464614 3951
680802 464889 3952
750504 464904 3953
170303 465059 3954
450714 465084 3955
680203 465265 3956
530215 465288 3957
520207 465509 3958
170304 465542 3959
030704 465543 3960
710413 465804 3961
031004 465892 3962
531301 465915 3963
680119 466026 3964
520204 466047 3965
500504 466097 3966
400505 466212 3967
680202 466227 3968
680213 466293 3969
170704 466299 3970
520504 466520 3971
510504 466639 3972
030702 466723 3973
171005 466762 3974
680104 467054 3975
681403 467099 3976
131704 467201 3977
530315 467680 3978
530214 467693 3979
750501 467712 3980
680122 467778 3981
690307 467784 3982
710415 467942 3983
530321 468014 3984
681805 468043 3985
450712 468228 3986
170311 468254 3987
710408 468327 3988
170701 468397 3989
530207 468414 3990
690803 468424 3991
110704 468647 3992
031301 468677 3993
030605 468763 3994
680603 468775 3995
681803 468823 3996
400711 468984 3997
460108 469032 3998
170703 469133 3999
680808 469279 4000
680216 469432 4001
681206 469442 4002
031008 469457 4003
170402 469479 4004
400201 469494 4005
110701 469512 4006
170305 469569 4007
510503 469791 4008
400202 469868 4009
170207 469870 4010
510509 469997 4011
170302 470128 4012
031302 470152 4013
131702 470154 4014
500901 470222 4015
680606 470271 4016
520202 470284 4017
450713 470301 4018
170309 470421 4019
450701 470506 4020
531304 470650 4021
460106 470672 4022
680607 470760 4023
710411 470815 4024
682402 470884 4025
530308 470896 4026
110703 470924 4027
680106 470967 4028
030707 471049 4029
530219 471110 4030
171003 471275 4031
170406 471308 4032
530216 471349 4033
450715 471501 4034
680123 472088 4035
460102 472217 4036
710401 472255 4037
400705 472330 4038
400403 472464 4039
681402 472467 4040
520201 472479 4041
030703 472569 4042
690603 472571 4043
031304 472662 4044
530305 472956 4045
680214 473084 4046
710409 473321 4047
170705 473355 4048
500904 473648 4049
450907 473810 4050
530318 473887 4051
682405 473921 4052
400108 474047 4053
110401 474124 4054
710406 474130 4055
680110 474177 4056
681204 474680 4057
680806 474957 4058
400503 474986 4059
400205 475051 4060
530320 475118 4061
450709 475147 4062
460109 475206 4063
680113 475672 4064
031303 475720 4065
712803 476030 4066
400703 476238 4067
030311 476263 4068
681801 476301 4069
680605 476305 4070
530203 476495 4071
681109 476544 4072
460109 476682 4073
170208 476790 4074
681202 476844 4075
030604 476846 4076
460109 476943 4077
531303 476994 4078
170405 477160 4079
460109 477214 4080
690801 477215 4081
760406 477242 4082
031009 477277 4083
712802 477283 4084
500902 477358 4085
400707 477360 4086
510501 477425 4087
680608 477600 4088
030607 477833 4089
170205 477896 4090
170401 478015 4091
400701 478204 4092
680116 478255 4093
711008 478256 4094
681115 478294 4095
710405 478300 4096
681110 478302 4097
460109 478339 4098
451502 478409 4099
710412 478434 4100
510510 478694 4101
031003 478703 4102
760401 478842 4103
030307 478847 4104
451006 478986 4105
710403 479086 4106
170209 479136 4107
460107 479292 4108
030601 479296 4109
400702 479329 4110
712007 479332 4111
680604 479460 4112
031002 479587 4113
640802 479783 4114
460109 479819 4115
520502 479860 4116
400401 480068 4117
451002 480092 4118
682003 480185 4119
170204 480212 4120
400706 480334 4121
400405 480497 4122
400407 480522 4123
681114 480946 4124
760408 481185 4125
510603 481209 4126
760404 481224 4127
712805 481281 4128
170202 481408 4129
170210 481685 4130
261004 481693 4131
500903 481709 4132
400704 481737 4133
710414 481777 4134
680112 482052 4135
681201 482205 4136
640801 482512 4137
760402 482642 4138
682002 482941 4139
690601 483081 4140
030314 483175 4141
640806 483302 4142
710113 483462 4143
711003 483464 4144
712011 483904 4145
400708 484009 4146
680103 484059 4147
681802 484120 4148
680108 484135 4149
712801 484192 4150
710826 484205 4151
400710 484222 4152
520205 484294 4153
400102 484538 4154
510511 484581 4155
261001 484695 4156
110403 484762 4157
711613 484830 4158
500605 484879 4159
682203 484921 4160
170203 484978 4161
400114 485074 4162
031006 485085 4163
451504 485139 4164
400709 485211 4165
680601 485262 4166
031402 485274 4167
031401 485310 4168
160203 485425 4169
451007 485499 4170
712806 485532 4171
711611 485774 4172
030306 485810 4173
681207 485815 4174
680609 485832 4175
760122 485930 4176
711610 486413 4177
030305 486440 4179
170403 486440 4179
170201 486495 4180
031001 486808 4181
711006 486915 4182
682001 486919 4183
501103 486989 4184
400116 487037 4185
690802 487155 4186
712807 487178 4187
760405 487436 4188
460109 487702 4189
760407 487790 4190
682004 487801 4191
710112 487807 4192
680602 487815 4193
640805 487847 4194
681101 487991 4195
400107 488035 4196
030603 488082 4197
400404 488149 4198
031403 488184 4199
711604 488213 4200
712019 488404 4201
680705 488440 4202
711001 488520 4203
681112 488525 4204
680121 488530 4205
030301 488577 4206
451001 488656 4207
500610 488827 4208
030606 488928 4209
500604 489012 4210
030310 489427 4211
400105 489446 4212
760127 489539 4213
712010 489568 4214
681113 489606 4215
713201 489644 4216
661404 489676 4217
400109 489703 4218
030602 489785 4219
640803 489911 4220
520501 489989 4221
713202 489997 4222
451501 490001 4223
760403 490272 4224
640804 490342 4225
451503 490677 4226
500210 490688 4227
713203 490794 4228
500602 490949 4229
640601 491121 4230
400106 491212 4231
031007 491428 4232
261002 491525 4233
400103 491693 4234
170614 491796 4235
710106 491974 4236
660310 491975 4237
682303 491987 4238
760106 492053 4239
710819 492328 4240
711605 492415 4241
170901 492574 4242
661414 492733 4243
131906 492810 4244
451003 493058 4245
711007 493118 4246
680704 493222 4247
660303 493562 4248
711607 493589 4249
400304 493741 4250
640502 493763 4251
260507 493894 4252
680610 493923 4253
030803 493990 4254
400112 494055 4255
131703 494123 4256
760112 494234 4257
030308 494265 4258
711601 494327 4259
500203 494712 4260
400115 494771 4261
170902 494932 4262
660307 494978 4263
031005 495036 4264
712018 495061 4265
030313 495067 4266
711612 495091 4267
261003 495140 4268
712013 495189 4269
500601 495325 4270
681804 495362 4271
510601 495392 4272
682204 495592 4273
460105 495712 4274
680703 495751 4275
712017 495775 4276
400402 495817 4278
682201 495817 4278
500606 495904 4279
712002 496244 4280
681111 496308 4281
660309 496313 4282
712008 496351 4283
451005 496403 4284
710104 496494 4285
451004 496545 4286
681108 496868 4287
710114 496923 4288
540907 496949 4289
710807 497216 4290
400104 497254 4291
501101 497256 4292
681106 497259 4293
520505 497390 4294
510508 497559 4295
400113 497567 4296
500608 497568 4297
711609 497571 4298
660305 497665 4299
131902 497812 4300
640504 498055 4301
170904 498155 4302
460105 498175 4303
030309 498197 4304
030810 498292 4305
710811 498448 4306
500205 498637 4307
400110 498647 4308
400303 498779 4309
711004 498834 4310
460109 498974 4311
660306 499155 4312
660105 499161 4313
661409 499238 4314
541102 499377 4315
170903 499384 4316
640503 499413 4317
760119 499415 4318
660603 499460 4319
640505 499535 4320
030806 499707 4321
710109 499728 4322
760102 499873 4323
682301 499886 4324
711606 499978 4325
682202 499991 4326
030302 500153 4327
500603 500496 4328
710804 500576 4329
500607 500599 4330
760124 500600 4331
681902 500611 4332
131904 500778 4333
711602 500996 4334
400804 501219 4335
680710 501315 4336
710824 501347 4337
760115 501433 4338
540902 501500 4339
400802 501587 4340
400803 501692 4341
660301 501923 4342
640501 502044 4343
690804 502313 4344
760101 502314 4345
170606 502384 4346
712004 502400 4347
221403 502451 4348
400308 502607 4349
260508 502642 4350
460301 502690 4351
030808 502699 4352
170613 502824 4353
660108 502891 4354
711603 502917 4355
660304 503133 4356
660606 503142 4357
030804 503328 4358
030807 503353 4359
660308 503690 4360
680706 503830 4361
501205 504165 4362
712012 504198 4363
711002 504237 4364
500209 504433 4365
640509 504522 4366
501104 504759 4367
170609 504781 4368
660113 504986 4369
540805 505160 4370
400310 505175 4371
710111 505233 4372
640508 505249 4373
460302 505349 4374
760505 505562 4375
540802 505589 4376
400302 505611 4377
540201 505618 4378
660116 505823 4379
711010 505897 4380
640601 505907 4381
260501 505927 4382
760103 506004 4383
030812 506052 4384
710805 506100 4385
460304 506108 4386
260502 506200 4387
540914 506209 4388
541104 506213 4389
500201 506227 4390
730704 506278 4391
640507 506297 4392
682302 506376 4393
540204 506469 4394
760107 506522 4395
400406 506791 4396
710813 506804 4397
400801 506810 4398
541101 506881 4399
030801 506944 4400
540912 507040 4401
711608 507196 4402
400608 507337 4403
660604 507338 4404
170601 507373 4405
540205 507564 4406
460303 507568 4407
760123 507600 4408
030802 507666 4409
400305 507732 4410
640602 507838 4411
730705 507894 4412
660704 508031 4413
660102 508155 4414
681901 508216 4415
030805 508250 4416
131901 508406 4417
260509 508481 4418
681903 508550 4419
540202 508560 4420
500117 508564 4421
660701 508795 4422
730701 508856 4423
510602 508867 4424
660302 508901 4425
710103 508970 4426
680701 509057 4427
510512 509349 4428
660118 509415 4429
540801 509557 4430
713501 509616 4431
660605 509660 4432
660703 509765 4433
660115 509993 4434
760109 510030 4435
710102 510131 4436
710814 510431 4437
520503 510870 4438
660101 510888 4439
713516 510902 4440
500208 510918 4441
712403 510929 4442
500204 510968 4443
170602 511062 4444
221402 511170 4445
640206 511264 4446
540919 511270 4447
640603 511417 4448
640702 511529 4449
660602 511534 4450
260506 511674 4451
660705 511742 4452
131907 511830 4453
760504 511882 4454
710809 511920 4455
541202 512059 4456
730702 512066 4457
460303 512266 4458
710801 512276 4459
680708 512522 4460
400609 512552 4461
400307 512561 4462
540804 512565 4463
640703 512628 4464
760302 512713 4465
710802 512816 4466
712006 512964 4467
221401 513151 4468
712903 513229 4469
660106 513232 4470
760110 513248 4471
541201 513313 4472
501201 513349 4473
730407 513636 4474
170612 513727 4475
400301 513817 4476
760303 513938 4477
501102 513969 4478
660601 514023 4479
712404 514089 4480
660111 514139 4481
730202 514164 4482
170611 514238 4483
501203 514433 4484
170610 514456 4485
460305 514725 4486
541103 514761 4487
260510 514820 4488
730703 515419 4489
760301 515502 4490
760121 515548 4491
500118 515590 4492
540915 515781 4493
680505 515832 4494
640211 515942 4495
131903 516314 4496
712402 516375 4497
540904 516473 4498
500110 516536 4499
660702 516557 4500
710907 516590 4501
760501 516783 4502
501002 516797 4503
460305 517014 4504
640706 517183 4505
660107 517404 4506
540901 517418 4507
640701 517566 4508
640604 517595 4509
711508 517600 4510
460602 517631 4511
760108 517665 4512
640208 517747 4513
680702 517844 4514
730406 517918 4515
400607 517993 4516
540120 518102 4517
160202 518159 4518
540203 518236 4519
712401 518252 4520
400311 518355 4521
131701 518374 4522
541203 518533 4523
540921 518707 4524
730214 518868 4525
400604 518942 4526
131806 519033 4527
680506 519034 4528
640213 519302 4529
712902 519443 4530
260706 519585 4531
501003 519701 4532
711514 519706 4533
712901 519710 4534
712904 519926 4535
640205 520080 4536
681703 520173 4537
131808 520307 4538
640705 520339 4539
500120 520407 4540
730402 520421 4541
681704 520636 4542
640103 520702 4543
730204 520861 4544
641211 520894 4545
640207 521015 4546
640106 521023 4547
710817 521046 4548
660112 521193 4549
430604 521330 4550
540803 521337 4551
500113 521344 4552
730502 521449 4553
730401 521557 4554
640107 521562 4555
730213 521585 4556
710816 521598 4557
710915 521704 4558
712405 521758 4559
760307 521831 4560
540503 521974 4561
540911 522343 4562
710803 522499 4563
260714 522634 4564
260709 522851 4565
710920 522893 4566
540909 522903 4567
501007 522917 4568
500119 522967 4569
640105 523026 4570
501001 523136 4571
501202 523149 4572
710911 523561 4573
640202 523793 4574
760502 523872 4575
220801 523898 4576
640109 524218 4577
640704 524311 4578
712014 524322 4579
710919 524326 4580
501004 524486 4581
460602 524577 4582
680511 524580 4583
710921 524620 4584
540908 525053 4585
170604 525194 4586
730404 525420 4587
541401 525667 4588
640209 525724 4589
540602 525752 4590
510202 525793 4591
730201 525805 4592
760503 525966 4593
260711 526045 4594
660110 526069 4595
400601 526087 4596
730403 526113 4597
640108 526125 4598
641214 526181 4599
460601 526196 4600
730203 526249 4601
710918 526473 4602
541403 526680 4603
131807 526766 4604
641902 526943 4605
460601 527119 4606
540604 527141 4607
500108 527289 4608
712503 527316 4609
710914 527522 4610
680501 527529 4611
681701 527652 4612
730105 527767 4613
711516 527783 4614
640104 527883 4615
680503 528137 4616
540601 528149 4617
711206 528281 4618
660511 528296 4619
640203 528433 4620
220806 528590 4621
760407 528719 4622
640110 528721 4623
680502 528820 4624
540910 528848 4625
710901 529102 4626
641210 529202 4627
730212 529308 4628
540506 529335 4629
681702 529378 4630
540116 529471 4631
730207 529500 4632
712505 529705 4633
501006 529727 4634
660117 529869 4635
540903 529967 4636
400602 530162 4637
540118 530310 4638
730405 530340 4639
501204 530343 4640
641213 530826 4641
711511 530858 4642
712501 531071 4643
260702 531153 4644
712302 531175 4645
540502 531315 4646
730208 531343 4647
760308 531450 4648
501005 531588 4649
641209 531766 4650
660505 531818 4651
711203 531839 4652
510402 531915 4653
680510 532018 4654
730303 532240 4655
460601 532311 4656
710909 532345 4657
640111 532424 4658
260712 532462 4659
510403 532868 4660
730108 533069 4661
500115 533349 4662
460601 533378 4663
500114 533420 4664
640212 533603 4665
131801 533681 4666
641901 533827 4667
711517 533839 4668
220805 533870 4669
541604 534040 4670
710905 534295 4671
730506 534459 4672
540504 534513 4673
430601 534638 4674
712506 534667 4675
540603 534723 4676
541402 534728 4677
640210 534903 4678
260701 534949 4679
710902 535038 4680
641212 535375 4681
712301 535428 4682
680509 535483 4683
541601 535504 4684
641201 535514 4685
730107 535650 4686
660103 535653 4687
710904 535749 4688
260710 535915 4689
711205 536238 4690
260707 536347 4691
540705 536518 4692
510201 536731 4693
641215 536732 4694
730104 536878 4695
640204 536884 4696
711502 537090 4697
641205 537259 4698
540501 537329 4699
130203 537335 4700
260708 537344 4701
711505 537351 4702
680508 537356 4703
541602 537407 4704
510406 537441 4705
640102 537458 4706
641206 537556 4707
711207 537617 4708
711204 537642 4709
131805 537980 4710
730113 538086 4711
711512 538247 4712
541605 538262 4713
730112 538319 4714
712502 538688 4715
220808 538748 4716
220803 538755 4717
760406 538763 4718
760405 538812 4719
500309 538860 4720
712504 538918 4721
540111 539075 4722
712304 539373 4723
130209 539472 4724
510311 539558 4725
500305 539559 4726
660510 539577 4727
540605 539943 4728
710910 540147 4729
711509 540230 4730
640407 540299 4731
430603 540399 4732
660506 540499 4733
540114 540562 4734
760403 540789 4735
730305 540800 4736
710913 540839 4737
730103 540988 4738
260703 541047 4739
540505 541073 4740
540507 541124 4741
510204 541126 4742
500111 541158 4743
730109 541449 4744
220804 541566 4745
540103 541733 4746
541502 541817 4747
510205 541960 4748
430606 542114 4749
641203 542239 4750
540102 542273 4751
510405 542361 4752
680504 542392 4753
541603 542554 4754
660503 542642 4755
540710 542680 4756
500406 542729 4757
640406 543056 4758
260705 543168 4759
712305 543396 4760
730504 543405 4761
712303 543447 4762
430605 543456 4763
730302 543459 4764
260804 543501 4765
641204 543744 4766
640408 543924 4767
430602 544085 4768
713101 544308 4769
220807 544326 4770
