  village_id,model_ent_1988,data_ent_1988,model_ent_1990,data_ent_1990,model_ent_1992,data_ent_1992,model_ent_1994,data_ent_1994,model_ent_1996,data_ent_1996
53021813,0.089045,0.000000,0.088673,0.010309,0.088300,0.008547,0.087926,0.000000,0.087551,0.008083
53022005,0.012598,0.000000,0.021165,0.000000,0.029059,0.000000,0.035799,0.000000,0.041342,0.000220
53022008,0.016820,0.013158,0.025545,0.000000,0.033640,0.000000,0.039801,0.000000,0.045713,0.000343
53051003,0.011379,0.000000,0.019218,0.000000,0.026481,0.000000,0.033933,0.000000,0.040757,0.000134
53070106,0.010724,0.000000,0.018986,0.000000,0.026255,0.000000,0.033727,0.000000,0.040576,0.000371
53070108,0.010699,0.000000,0.018958,0.000000,0.026228,0.008850,0.033702,0.000000,0.040553,0.000199
53070501,0.011379,0.000000,0.019218,0.000000,0.026481,0.000000,0.033933,0.000000,0.040757,0.000234
53070502,0.010795,0.000000,0.019065,0.000000,0.026332,0.000000,0.033798,0.000000,0.040638,0.000190
53070609,0.012502,0.000000,0.021060,0.000000,0.028958,0.000000,0.035706,0.000000,0.041257,0.000311
53070910,0.014326,0.000000,0.023180,0.000000,0.030688,0.000000,0.037690,0.000000,0.043437,0.000347
53071001,0.015003,0.000000,0.023437,0.000000,0.030937,0.000000,0.037918,0.000000,0.043641,0.000181
53071006,0.011989,0.000000,0.020157,0.000000,0.027784,0.000000,0.034218,0.000000,0.041007,0.000236
53071401,0.009573,0.000000,0.017106,0.000000,0.024742,0.000000,0.032020,0.000000,0.038626,0.000173
53080306,0.015538,0.000000,0.024289,0.000000,0.032140,0.000000,0.039412,0.000000,0.045370,0.000128
53080505,0.009573,0.000000,0.017106,0.000000,0.024742,0.000000,0.032019,0.000000,0.038626,0.000217
53080507,0.013207,0.000000,0.021348,0.000000,0.029234,0.000000,0.035960,0.000000,0.041488,0.000502
53080509,0.010158,0.000000,0.018022,0.000000,0.024920,0.000000,0.032183,0.000000,0.038770,0.000423
53080601,0.016215,0.000000,0.025364,0.000000,0.033468,0.000000,0.039646,0.000000,0.045576,0.000564
53080603,0.013744,0.000000,0.022204,0.000000,0.029359,0.000000,0.036071,0.000000,0.041587,0.000589
53080606,0.014977,0.000000,0.023409,0.008621,0.030910,0.016807,0.037893,0.000000,0.043618,0.000215
53080801,0.018030,0.000000,0.027461,0.000000,0.035159,0.021429,0.041569,0.000000,0.047588,0.000184
53080802,0.014422,0.000000,0.023285,0.000000,0.030790,0.000000,0.037783,0.000000,0.043521,0.000564
53080803,0.014351,0.000000,0.023207,0.000000,0.030715,0.000000,0.037714,0.000000,0.043460,0.000576
53080805,0.013136,0.000000,0.021269,0.000000,0.029159,0.000000,0.035891,0.000000,0.041424,0.000311
53080807,0.016144,0.041667,0.025287,0.039216,0.033395,0.000000,0.039578,0.000000,0.045516,0.000467
 7010607,0.010248,0.044444,0.013934,0.050000,0.016854,0.020408,0.019405,0.014184,0.021673,0.001160
 7010905,0.009164,0.027027,0.012597,0.011494,0.015599,0.000000,0.017901,0.000000,0.019950,0.001744
 7010913,0.007568,0.000000,0.010824,0.027397,0.013759,0.000000,0.016306,0.000000,0.018884,0.060579
 7011008,0.006009,0.000000,0.009086,0.000000,0.011942,0.040541,0.014732,0.000000,0.017069,0.001691
 7021106,0.012209,0.000000,0.016232,0.000000,0.019327,0.016129,0.021724,0.067797,0.023555,0.019031
 7040511,0.011359,0.027027,0.015287,0.000000,0.018101,0.000000,0.020252,0.000000,0.022624,0.059877
 7040702,0.041239,0.019608,0.041028,0.045752,0.040817,0.031056,0.040605,0.000000,0.040394,0.043678
 7040803,0.009436,0.000000,0.013035,0.000000,0.016190,0.013699,0.018612,0.000000,0.020782,0.030390
 7040806,0.012507,0.028571,0.016687,0.016393,0.019931,0.033333,0.022459,0.000000,0.024402,0.030390
 7040903,0.012202,0.000000,0.016225,0.000000,0.019321,0.018182,0.021718,0.000000,0.023551,0.019031
 7050805,0.013054,0.026667,0.017156,0.000000,0.019996,0.000000,0.022516,0.000000,0.024452,0.133292
 7051003,0.013367,0.000000,0.017626,0.000000,0.020599,0.000000,0.023250,0.000000,0.025286,0.001726
