%tambon_id year business_proxy credit_proxy pca1 pca2 pca3 pca4 population
541201 1986 0 0 36 28 13 4 467
541201 1988 0.00239808153477218 0 38 44 22 3 417
541201 1990 0.00225733634311512 0 48 51 23 4 443
541201 1992 0.00255102040816327 0 49 46 19 5 392
541201 1994 0.00744416873449132 0 79 66 24 7 403
541202 1986 0 0 24 15 16 2 372
541202 1988 0 0 27 25 15 2 334
541202 1990 0 0 36 29 18 3 356
541202 1992 0 0 50 40 28 3 370
541202 1994 0 0 70 43 26 3 354
541204 1986 0 0 16 19 5 4 417
541204 1988 0 0 25 29 9 2 415
541204 1990 0 1 24 41 13 3 387
541204 1992 0 0 49 52 19 3 404
541204 1994 0.00238095238095238 0 67 56 16 3 420
541301 1986 0.00174216027874564 0 72 20 19 6 574
541301 1988 0.00188323917137476 0 55 29 15 2 531
541301 1990 0.00159744408945687 0 84 43 22 3 626
541301 1992 0 0 75 53 12 2 481
541301 1994 0 0 87 73 26 9 549
541302 1986 0 0 24 17 12 2 663
541302 1988 0.00172117039586919 0 43 22 11 2 581
541302 1990 0 0 62 34 16 1 623
541302 1992 0.00172413793103448 0 86 55 27 2 580
541302 1994 0.00470219435736677 0 111 65 42 3 638
541303 1986 0.00131061598951507 0 38 11 11 3 763
541303 1988 0.0013262599469496 0 46 15 15 4 754
541303 1990 0.00314465408805031 0 76 31 16 2 636
541303 1992 0 1 103 54 16 2 655
541303 1994 0 0 130 82 22 3 724
541304 1986 0.0014792899408284 0 38 15 11 2 676
541304 1988 0 0 72 23 9 1 648
541304 1990 0 0 92 38 17 2 772
541304 1992 0 0 110 66 24 3 619
541304 1994 0 0 122 86 41 4 618
541401 1986 0.00108695652173913 0 64 24 18 4 920
541401 1988 0.00352112676056338 0 95 31 27 4 852
541401 1990 0.00274348422496571 0 100 62 39 6 729
541401 1992 0.0027027027027027 0 122 92 50 8 740
541401 1994 0.00649350649350649 0 139 99 47 8 770
541402 1986 0 0 35 13 14 4 515
541402 1988 0 0 49 25 12 1 480
541402 1990 0.00210970464135021 0 60 44 17 2 474
541402 1992 0.00478468899521531 0 67 52 28 2 418
541402 1994 0 0 74 65 42 3 434
541403 1986 0 0 17 26 15 3 891
541403 1988 0.00123609394313968 1 43 33 22 2 809
541403 1990 0 1 89 68 23 2 812
541403 1992 0 1 79 83 27 2 728
541403 1994 0.00269905533063428 0 129 81 35 3 741
541404 1986 0.00437636761487965 0 62 22 19 4 914
541404 1988 0 0 68 48 29 2 980
541404 1990 0.00122850122850123 0 110 90 47 3 814
541404 1992 0.00108813928182807 0 119 99 51 3 919
541404 1994 0.00203252032520325 0 161 106 60 5 984
541501 1986 0 0 51 19 15 3 727
541501 1988 0 1 62 24 15 2 631
541501 1990 0 0 79 35 18 2 635
541501 1992 0 0 88 76 24 3 630
541501 1994 0.00154320987654321 0 127 86 37 4 648
541502 1986 0 0 137 56 38 5 1165
541502 1988 0 0 130 66 53 3 947
541502 1990 0.00205128205128205 0 145 80 50 4 975
541502 1992 0.00209424083769634 0 166 153 56 8 955
541502 1994 0.00109170305676856 0 185 162 84 12 916
541503 1986 0 0 55 20 19 3 602
541503 1988 0 1 61 31 20 1 639
541503 1990 0 1 86 41 24 2 551
541503 1992 0 0 96 57 30 3 543
541503 1994 0.00201612903225806 0 108 69 29 3 496
541504 1986 0 0 41 20 13 2 674
541504 1988 0 0 53 27 14 4 734
541504 1990 0.00133333333333333 0 79 48 20 4 750
541504 1992 0.00284900284900285 0 98 86 31 4 702
541504 1994 0.00308166409861325 0 137 88 58 6 649
541602 1986 0 0 24 18 8 2 686
541602 1988 0 0 28 12 8 1 701
541602 1990 0 0 66 36 12 2 685
541602 1992 0.00169779286926995 0 92 52 17 3 589
541602 1994 0 0 89 63 54 3 682
541603 1986 0.0011441647597254 0 29 22 8 2 874
541603 1988 0 0 38 25 10 1 824
541603 1990 0.00585480093676815 0 88 49 12 2 854
541603 1992 0 0 128 47 14 1 944
541603 1994 0 0 144 97 29 2 1063
541604 1986 0.00219058050383352 1 93 26 25 2 913
541604 1988 0.00110497237569061 0 110 38 36 2 905
541604 1990 0.00218579234972678 1 117 71 25 3 915
541604 1992 0.00421496311907271 0 157 89 39 8 949
541604 1994 0 0 121 68 36 3 728
541605 1986 0.00101112234580384 0 27 21 12 3 989
541605 1988 0.00286532951289398 0 77 31 9 2 1047
541605 1990 0.001085776330076 0 78 49 12 2 921
541605 1992 0 0 97 33 14 2 860
541605 1994 0.00218818380743982 0 116 99 19 3 914
541701 1986 0 1 62 23 24 2 688
541701 1988 0 0 54 34 22 2 644
541701 1990 0 0 81 35 24 2 571
541701 1992 0.0191176470588235 0 106 62 32 3 680
541701 1994 0 0 134 98 45 5 695
541702 1986 0.00224466891133558 0 45 26 13 2 891
541702 1988 0.00240096038415366 0 81 33 13 2 833
541702 1990 0.00213903743315508 0 106 84 16 2 935
541702 1992 0.00709219858156028 0 125 105 24 2 987
541702 1994 0.00134770889487871 0 130 107 48 3 742
541703 1986 0 0 10 10 11 1 555
541703 1988 0.00188679245283019 0 58 21 12 1 530
541703 1990 0 0 49 25 12 1 519
541703 1992 0 1 45 47 23 1 469
541703 1994 0 1 71 69 28 1 527
541704 1986 0.00361663652802893 0 62 20 16 2 553
541704 1988 0.00323101777059774 0 95 52 17 2 619
541704 1990 0.0263157894736842 0 116 50 15 2 532
541704 1992 0.00164203612479475 0 102 73 18 3 609
541704 1994 0 0 109 90 28 4 556
550102 1986 0.00341685649202733 0 50 81 67 12 878
550102 1988 0 0 70 104 63 15 915
550102 1990 0 1 139 139 74 16 1059
550102 1992 0 1 124 139 80 11 963
550102 1994 0 1 165 176 85 15 976
550103 1986 0 0 31 37 18 3 316
550103 1988 0.00609756097560976 0 48 56 30 4 328
550103 1990 0 0 70 53 39 7 348
550103 1992 0.00508905852417303 0 79 64 45 8 393
550103 1994 0.00759493670886076 0 82 73 48 10 395
550104 1986 0.0196463654223969 0 266 260 83 8 1527
550104 1988 0.00493522516964837 0 625 547 302 18 3242
550104 1990 0.0345710627400768 0 809 757 485 34 3124
550104 1992 0 1 160 147 128 14 764
550104 1994 0.010989010989011 0 877 734 444 49 3094
550108 1986 0 0 75 83 74 9 853
550108 1988 0.00214592274678112 1 95 133 101 11 932
550108 1990 0 0 116 142 122 14 1041
550108 1992 0.000962463907603465 1 143 161 159 17 1039
550108 1994 0 1 171 195 160 18 1101
550112 1986 0 0 63 117 102 12 1673
550112 1988 0.003003003003003 0 142 163 137 20 1998
550112 1990 0.00504795557799091 0 225 232 237 20 1981
550112 1992 0.00986193293885602 0 302 387 340 37 2028
550112 1994 0.0071157495256167 1 314 393 172 38 2108
550201 1986 0 1 25 35 57 4 680
550201 1988 0 0 44 44 69 6 805
550201 1990 0.00210526315789474 1 84 74 96 7 950
550201 1992 0 0 108 90 113 8 976
550201 1994 0 0 120 101 131 10 806
550202 1986 0 0 25 20 34 3 265
550202 1988 0 0 27 21 34 2 259
550202 1990 0 0 36 28 43 3 264
550202 1992 0 0 44 36 49 3 269
550202 1994 0.00359712230215827 0 51 38 49 3 278
550203 1986 0 0 8 16 25 4 397
550203 1988 0 0 13 22 26 3 416
550203 1990 0 0 20 30 46 4 458
550203 1992 0 0 39 42 47 4 463
550203 1994 0 0 51 43 48 5 431
550204 1986 0.0028735632183908 0 20 15 26 4 348
550204 1988 0 0 24 32 42 4 371
550204 1990 0 0 31 41 43 4 404
550204 1992 0 0 60 45 47 5 406
550204 1994 0 0 69 51 47 5 428
550205 1986 0 0 37 35 49 3 378
550205 1988 0.00717703349282297 0 50 53 70 4 418
550205 1990 0.0260047281323877 0 57 61 85 5 423
550205 1992 0.0183908045977011 0 79 66 71 5 435
550205 1994 0 0 88 73 73 7 486
550206 1986 0 0 37 47 62 12 549
550206 1988 0.003584229390681 0 52 70 78 8 558
550206 1990 0.00421940928270042 0 55 78 78 8 474
550206 1992 0.00413223140495868 0 89 72 65 7 484
550206 1994 0.002 1 92 89 72 7 500
550207 1986 0 0 9 25 44 4 454
550207 1988 0 0 9 28 49 4 496
550207 1990 0 0 22 40 58 4 434
550207 1992 0 0 45 51 63 5 419
550207 1994 0 0 59 63 68 5 419
550208 1986 0.00165562913907285 0 17 39 23 6 604
550208 1988 0.00162074554294976 0 26 47 27 7 617
550208 1990 0.00156985871271586 1 29 54 33 7 637
550208 1992 0.00555555555555556 0 56 85 36 9 720
550208 1994 0.0050314465408805 1 74 113 66 13 795
550209 1986 0 0 29 48 65 4 507
550209 1988 0 0 37 61 80 4 456
550209 1990 0 0 48 72 89 4 446
550209 1992 0 0 59 81 96 6 526
550209 1994 0 0 76 82 99 8 520
550210 1986 0 0 31 24 42 3 274
550210 1988 0 0 34 34 58 4 265
550210 1990 0 1 39 34 51 4 270
550210 1992 0 0 53 48 51 4 270
550210 1994 0 1 57 53 53 5 282
550211 1986 0 0 35 24 37 2 357
550211 1988 0 0 45 32 40 2 373
550211 1990 0 0 57 35 42 2 391
550211 1992 0 0 78 53 68 2 399
550211 1994 0 0 77 59 86 4 401
550213 1986 0 0 24 30 50 3 549
550213 1988 0.00200803212851406 0 24 44 58 3 498
550213 1990 0 0 38 58 81 4 491
550213 1992 0 0 54 71 99 6 517
550213 1994 0 0 70 74 99 7 509
550214 1986 0 0 15 32 48 4 806
550214 1988 0 0 21 55 51 5 919
550214 1990 0 0 36 75 73 6 888
550214 1992 0.00219298245614035 0 89 51 96 7 912
550214 1994 0 1 93 129 106 12 975
550301 1986 0.00311850311850312 0 18 50 72 6 962
550301 1988 0.00301810865191147 1 24 66 72 9 994
550301 1990 0.00495540138751239 1 66 102 102 8 1009
550301 1992 0 1 86 112 136 11 1148
550301 1994 0.00683760683760684 1 106 171 167 13 1170
550302 1986 0 0 28 45 58 3 621
550302 1988 0 0 34 93 78 5 642
550302 1990 0.00733137829912024 0 70 110 102 7 682
550302 1992 0 1 62 72 75 5 506
550302 1994 0.0130505709624796 1 102 130 125 7 613
550303 1986 0 0 33 45 70 5 838
550303 1988 0 0 53 64 92 7 879
550303 1990 0 1 64 83 101 8 922
550303 1992 0 1 97 100 128 10 962
550303 1994 0 1 116 102 125 9 996
550305 1986 0.00136054421768707 0 34 56 101 8 735
550305 1988 0.00251256281407035 0 51 83 125 10 796
550305 1990 0 0 70 113 138 13 861
550305 1992 0.00427807486631016 1 126 127 140 15 935
550305 1994 0.00550660792951542 1 138 144 206 21 908
550306 1986 0 0 36 36 78 4 811
550306 1988 0 0 51 93 105 8 644
550306 1990 0 0 89 98 113 9 617
550306 1992 0.00199468085106383 1 294 244 138 26 1504
550306 1994 0 1 115 119 138 14 620
550307 1986 0.00147492625368732 0 10 23 27 4 678
550307 1988 0.00388098318240621 0 16 52 44 3 773
550307 1990 0.00634920634920635 0 28 56 50 5 630
550307 1992 0 1 53 92 68 7 882
550307 1994 0 1 71 100 103 8 720
550401 1986 0 0 42 42 63 3 587
550401 1988 0.00183150183150183 0 60 69 80 4 546
550401 1990 0 0 73 69 96 5 499
550401 1992 0 1 88 73 89 5 501
550401 1994 0.00801603206412826 1 75 52 89 9 499
550402 1986 0 0 10 27 36 3 413
550402 1988 0 0 26 34 35 3 455
550402 1990 0 0 47 53 60 3 451
550402 1992 0 1 49 64 82 3 455
550402 1994 0 1 73 73 79 6 514
550403 1986 0 0 26 56 54 3 384
550403 1988 0 0 39 46 55 5 405
550403 1990 0 0 53 47 62 4 425
550403 1992 0 0 57 54 55 3 389
550403 1994 0 1 64 61 61 5 354
550404 1986 0 0 14 29 36 3 311
550404 1988 0.00257731958762887 0 20 38 47 3 388
550404 1990 0.00171821305841924 1 52 49 60 5 582
550404 1992 0.00239234449760766 1 61 56 60 5 418
550404 1994 0 0 65 61 74 9 393
550405 1986 0.0021505376344086 0 29 56 60 7 465
550405 1988 0 0 43 60 78 11 522
550405 1990 0 0 73 88 111 17 529
550405 1992 0 0 89 88 105 16 565
550405 1994 0 0 104 85 120 18 546
550406 1986 0 0 6 12 26 2 242
550406 1988 0 0 8 25 29 1 338
550406 1990 0 0 21 34 35 2 340
550406 1992 0 0 35 37 44 2 311
550406 1994 0 1 37 34 46 2 279
550407 1986 0 0 9 16 22 4 373
550407 1988 0 0 16 29 34 5 468
550407 1990 0 0 24 63 37 6 517
550407 1992 0 1 34 66 57 6 514
550407 1994 0 0 61 64 63 8 545
550408 1986 0 0 30 38 86 4 389
550408 1988 0 1 44 51 105 7 415
550408 1990 0.00242130750605327 0 54 55 102 9 413
550408 1992 0 1 79 69 118 12 458
550408 1994 0 1 91 76 96 15 446
550409 1986 0 0 26 45 50 4 449
550409 1988 0 0 43 61 64 8 483
550409 1990 0 0 90 70 80 8 482
550409 1992 0 1 96 73 82 8 487
550409 1994 0 0 90 74 81 12 549
550410 1986 0.00217391304347826 0 12 30 52 5 460
550410 1988 0 0 28 64 82 8 528
550410 1990 0 1 44 75 102 7 497
550410 1992 0 1 81 80 109 10 532
550410 1994 0 1 84 92 96 12 616
550501 1986 0 1 51 20 11 2 704
550501 1988 0 1 90 22 16 3 926
550501 1990 0 0 86 43 10 2 562
550501 1992 0.00332225913621262 0 201 168 85 10 903
550501 1994 0 1 121 113 20 5 466
550503 1986 0 1 65 62 16 2 979
550503 1988 0.00117647058823529 1 85 89 20 1 850
550503 1990 0 1 128 118 28 4 888
550503 1992 0 1 160 115 33 4 914
550503 1994 0 1 166 125 42 7 958
550504 1986 0 1 44 40 7 3 922
550504 1988 0.00486026731470231 1 64 55 15 3 823
550504 1990 0.00345622119815668 1 121 94 25 3 868
550504 1992 0.0021953896816685 1 138 88 28 6 911
550504 1994 0.00422386483632524 1 162 124 47 8 947
550506 1986 0 1 63 14 7 3 651
550506 1988 0 0 52 16 6 1 570
550506 1990 0 0 75 33 14 1 458
550506 1992 0 0 75 55 23 3 466
550506 1994 0.00840336134453781 1 77 56 28 4 357
550507 1986 0 1 61 38 10 3 1186
550507 1988 0.00232828870779977 1 62 72 13 4 859
550507 1990 0.00127551020408163 1 86 72 30 4 784
550507 1992 0.00247524752475248 1 107 85 46 10 808
550507 1994 0.00752823086574655 1 131 122 92 27 797
550508 1986 0 1 52 38 8 1 774
550508 1988 0 1 108 66 16 3 741
550508 1990 0 0 110 98 27 2 649
550508 1992 0 0 151 113 44 4 830
550508 1994 0 0 147 103 52 4 837
550509 1986 0.00372208436724566 0 47 46 13 3 806
550509 1988 0 0 104 56 14 3 856
550509 1990 0 0 86 62 21 5 646
550509 1992 0.0028735632183908 1 126 100 41 7 696
550509 1994 0.00241254523522316 1 134 127 46 9 829
550510 1986 0.00087260034904014 1 132 84 26 5 1146
550510 1988 0 1 162 111 45 6 1120
550510 1990 0.000868055555555556 1 183 128 58 6 1152
550510 1992 0.000837520938023451 1 202 170 79 10 1194
550510 1994 0 0 154 155 55 3 960
550511 1986 0 1 60 32 10 2 802
550511 1988 0.00151975683890578 1 67 53 17 2 658
550511 1990 0 1 93 72 14 2 700
550511 1992 0 1 123 82 24 5 659
550511 1994 0 1 124 83 25 5 756
550601 1986 0.000719942404607631 1 58 81 47 6 1389
550601 1988 0 1 75 93 72 6 1310
550601 1990 0.00167224080267559 1 88 130 130 9 1196
550601 1992 0.0016220600162206 1 131 154 156 11 1233
550601 1994 0.000726216412490922 1 168 194 224 18 1377
550602 1986 0 0 25 44 26 3 669
550602 1988 0 1 39 65 36 3 627
550602 1990 0 1 57 75 40 4 511
550602 1992 0 0 45 71 52 13 614
550602 1994 0.00152439024390244 1 101 102 76 10 656
550604 1986 0 0 34 46 49 4 782
550604 1988 0 1 52 74 63 5 859
550604 1990 0 1 85 92 80 5 832
550604 1992 0 1 95 105 81 5 722
550604 1994 0.00131233595800525 1 109 119 97 10 762
550605 1986 0.00725115359261701 0 21 76 63 6 1517
550605 1988 0.00247729149463253 0 33 84 81 4 1211
550605 1990 0.00108813928182807 0 62 120 128 6 919
550605 1992 0 1 112 137 137 8 1046
550605 1994 0.00241351568785197 1 152 132 159 11 1243
550609 1986 0.00167364016736402 0 79 70 84 5 1195
550609 1988 0.00302343159486017 0 100 92 112 4 1323
550609 1990 0 1 106 99 97 6 1076
550609 1992 0 0 122 109 97 6 1074
550609 1994 0 1 163 142 122 8 1115
550702 1986 0.00159744408945687 0 39 44 53 4 626
550702 1988 0 1 56 65 98 5 676
550702 1990 0 1 74 71 114 9 700
550702 1992 0 1 79 82 111 9 784
550702 1994 0.00131233595800525 1 93 86 106 11 762
550703 1986 0.0016750418760469 0 36 32 62 7 597
550703 1988 0.00120336943441637 0 72 86 114 10 831
550703 1990 0.00578034682080925 1 96 105 132 12 865
550703 1992 0.00303030303030303 1 125 113 149 15 990
550703 1994 0 1 144 131 162 18 1013
550704 1986 0.00150602409638554 1 68 74 74 5 664
550704 1988 0.00150829562594268 0 85 92 99 7 663
550704 1990 0 1 77 69 98 6 590
550704 1992 0 1 85 78 103 9 536
550704 1994 0 1 92 87 100 11 583
550705 1986 0 0 30 52 128 5 811
550705 1988 0 0 96 47 130 5 910
550705 1990 0.00120918984280532 0 113 43 104 4 827
550705 1992 0.00477326968973747 0 74 73 115 12 838
550705 1994 0.00131406044678055 1 96 73 130 10 761
550706 1986 0 0 43 61 75 4 594
550706 1988 0.0066006600660066 0 58 60 83 7 606
550706 1990 0.00374531835205993 0 54 60 78 7 534
550706 1992 0.0020703933747412 0 68 63 82 6 483
550706 1994 0.00196850393700787 1 89 80 87 12 508
550707 1986 0.0185654008438819 1 191 205 273 32 2370
550707 1988 0.0181912681912682 1 196 173 204 29 1924
550707 1990 0.0266742338251986 1 273 298 381 42 1762
550707 1992 0.00204081632653061 1 63 51 66 8 490
550707 1994 0.00383877159309021 1 89 73 80 13 521
550802 1986 0 0 8 20 24 4 483
550802 1988 0 1 12 44 34 5 589
550802 1990 0 0 27 65 46 5 649
550802 1992 0 1 59 98 81 6 654
550802 1994 0.00424178154825027 1 79 105 104 7 943
550803 1986 0 1 14 23 36 5 639
550803 1988 0.00156494522691706 0 14 34 41 3 639
550803 1990 0.00153374233128834 0 32 42 50 6 652
550803 1992 0.00122399020807834 0 63 60 58 8 817
550803 1994 0.00175438596491228 0 76 61 62 8 570
550804 1986 0 0 8 11 30 4 441
550804 1988 0 0 8 14 40 5 806
550804 1990 0.00299850074962519 0 22 67 68 6 667
550804 1992 0 0 26 54 60 8 883
550804 1994 0 0 66 68 77 8 876
550807 1986 0 0 17 26 63 7 589
550807 1988 0 0 37 77 98 7 876
550807 1990 0 0 38 73 101 8 654
550807 1992 0.00153609831029186 0 71 62 106 10 651
550807 1994 0.0016366612111293 0 81 65 108 10 611
550808 1986 0 0 17 37 57 5 638
550808 1988 0 0 17 60 74 6 999
550808 1990 0 0 34 80 113 8 1044
550808 1992 0 0 48 83 115 8 1102
550808 1994 0.00281425891181989 0 119 132 146 12 1066
550901 1986 0 0 34 35 17 3 584
550901 1988 0.00170068027210884 1 53 66 20 2 588
550901 1990 0.00172711571675302 1 62 63 22 4 579
550901 1992 0 1 76 90 33 6 712
550901 1994 0 1 105 103 47 7 684
550902 1986 0 0 28 34 12 2 471
550902 1988 0 0 34 38 15 2 505
550902 1990 0 0 65 46 19 2 547
550902 1992 0 0 100 74 30 4 501
550902 1994 0.00381679389312977 0 105 94 34 7 524
550903 1986 0.00246913580246914 0 27 29 10 3 405
550903 1988 0 0 34 44 11 3 402
550903 1990 0 0 44 53 18 5 413
550903 1992 0 0 62 60 17 4 370
550903 1994 0.00611620795107034 1 64 71 24 6 327
550904 1986 0 0 56 51 9 2 578
550904 1988 0.00147710487444609 0 60 70 14 1 677
550904 1990 0.0150375939849624 1 74 74 21 1 532
550904 1992 0.0106761565836299 0 81 103 25 8 562
550904 1994 0.00756143667296786 0 102 101 27 5 529
550905 1986 0.00601503759398496 1 56 35 11 3 665
550905 1988 0.00142045454545455 1 66 63 12 2 704
550905 1990 0.00146412884333821 1 71 74 21 3 683
550905 1992 0.00137362637362637 1 93 99 40 13 728
550905 1994 0.010989010989011 0 121 115 45 6 637
550906 1986 0 1 24 22 10 3 377
550906 1988 0 1 42 25 11 2 381
550906 1990 0 1 59 30 11 3 411
550906 1992 0 1 62 62 16 5 434
550906 1994 0.0045766590389016 1 72 69 26 5 437
550907 1986 0 0 23 34 9 2 454
550907 1988 0 0 39 66 9 1 427
550907 1990 0 0 39 66 9 2 425
550907 1992 0.0043859649122807 0 58 67 16 2 456
550907 1994 0.00813008130081301 0 73 74 23 3 492
550908 1986 0 0 26 47 9 2 560
550908 1988 0 0 48 39 9 2 566
550908 1990 0 0 63 49 14 2 558
550908 1992 0 1 77 75 22 6 558
550908 1994 0 0 85 79 29 6 524
550909 1986 0 0 48 48 17 3 651
550909 1988 0 0 55 73 26 4 668
550909 1990 0 1 75 79 26 4 695
550909 1992 0.00278551532033426 1 95 58 27 4 718
550909 1994 0.00529801324503311 0 99 83 42 5 755
550910 1986 0 0 34 40 14 2 490
550910 1988 0 0 49 43 16 2 524
550910 1990 0 1 58 50 21 4 512
550910 1992 0 0 82 57 26 4 601
550910 1994 0.00164473684210526 1 92 72 28 5 608
550911 1986 0.00341296928327645 1 46 39 20 4 586
550911 1988 0.0015527950310559 0 64 71 27 7 644
550911 1990 0.0219092331768388 1 92 77 27 7 639
550911 1992 0.00457317073170732 0 120 87 33 5 656
550911 1994 0.0177514792899408 0 75 97 32 7 676
551004 1986 0.00137741046831956 0 49 65 61 3 726
551004 1988 0.00713436385255648 1 47 88 77 5 841
551004 1990 0.0133481646273637 0 157 169 145 7 899
551004 1992 0.00316122233930453 0 172 187 159 14 949
551004 1994 0.00207253886010363 1 220 228 221 25 965
551005 1986 0 1 34 32 27 5 354
551005 1988 0.00564971751412429 0 55 57 27 4 354
551005 1990 0.00224215246636771 0 48 64 48 5 446
551005 1992 0 0 56 50 42 3 350
551005 1994 0 1 75 76 58 8 386
551006 1986 0.0176332288401254 0 259 287 200 11 2552
551006 1988 0.00147438260228529 0 136 301 239 21 2713
551006 1990 0.00304878048780488 0 416 465 402 26 3280
551006 1992 0.00181620050853614 1 368 455 486 31 2753
551006 1994 0.00619295958279009 1 526 504 515 64 3068
551007 1986 0.00276625172890733 0 238 156 199 18 1446
551007 1988 0.00716170373162458 1 281 305 263 32 2653
551007 1990 0 1 305 290 277 58 2673
551007 1992 0 1 281 268 253 51 2368
551007 1994 0.0103412616339193 1 450 412 347 135 2901
551008 1986 0.00691562932226833 0 41 44 29 6 723
551008 1988 0.0103806228373702 0 41 48 40 7 578
551008 1990 0.00422832980972516 0 76 64 41 8 946
551008 1992 0.00211640211640212 1 86 89 63 9 945
551008 1994 0.00468933177022274 1 111 132 102 18 853
551009 1986 0.00297619047619048 0 28 25 49 6 672
551009 1988 0 1 58 54 64 5 743
551009 1990 0 0 51 86 79 4 654
551009 1992 0 0 82 87 101 5 819
551009 1994 0 1 94 106 95 6 610
551010 1986 0 0 50 74 98 7 635
551010 1988 0 0 60 83 104 9 758
551010 1990 0 0 86 124 145 11 796
551010 1992 0.00272851296043656 1 113 145 154 12 733
551010 1994 0.00242424242424242 0 138 155 175 20 825
551013 1986 0 0 35 82 77 5 895
551013 1988 0 0 48 92 82 5 1032
551013 1990 0.00909090909090909 0 90 132 116 7 1100
551013 1992 0.00427715996578272 1 143 177 183 8 1169
551013 1994 0.0138504155124654 1 166 190 178 11 1083
551015 1986 0 0 45 60 73 4 614
551015 1988 0 1 81 90 82 6 648
551015 1990 0 0 95 114 102 8 600
551015 1992 0.0115702479338843 1 118 125 135 8 605
551015 1994 0.0224358974358974 0 137 137 126 24 624
551017 1986 0 0 83 94 89 6 904
551017 1988 0.00204498977505112 0 98 117 100 7 978
551017 1990 0.0056550424128181 0 151 151 132 11 1061
551017 1992 0.00656660412757974 1 175 164 142 13 1066
551017 1994 0.00822669104204753 1 207 170 145 14 1094
551019 1986 0.0016366612111293 0 51 101 109 6 1222
551019 1988 0.00154559505409583 1 114 107 120 7 1294
551019 1990 0.001194743130227 1 78 90 112 8 837
551019 1992 0.00455062571103527 0 107 117 136 18 879
551019 1994 0.00308641975308642 0 128 131 156 20 972
551021 1986 0 0 36 44 72 6 553
551021 1988 0.00480769230769231 0 42 73 97 9 832
551021 1990 0 1 83 104 108 15 945
551021 1992 0.00141442715700141 1 104 110 132 17 707
551021 1994 0 0 104 89 96 6 743
551102 1986 0 1 58 30 17 3 766
551102 1988 0 1 93 46 23 2 653
551102 1990 0.00493421052631579 1 120 71 24 3 608
551102 1992 0 1 152 72 26 6 766
551102 1994 0 1 161 99 35 8 755
551201 1986 0.00770712909441233 1 53 32 41 2 519
551201 1988 0.00181818181818182 1 75 41 45 4 550
551201 1990 0.00172711571675302 1 85 67 83 7 579
551201 1992 0.00125944584382872 1 140 108 164 10 794
551201 1994 0.00435729847494553 1 115 92 140 15 459
551202 1986 0.00833333333333333 1 51 37 40 3 480
551202 1988 0 0 57 57 69 4 561
551202 1990 0 0 80 75 123 6 579
551202 1992 0 0 107 75 92 6 572
551202 1994 0 0 95 76 88 7 546
551203 1986 0.00894454382826476 0 77 72 95 4 559
551203 1988 0.0101694915254237 0 99 100 92 4 590
551203 1990 0.0115511551155116 0 97 105 102 5 606
551203 1992 0.0072463768115942 0 132 119 108 6 552
551203 1994 0.00738007380073801 0 136 135 107 7 542
551204 1986 0 0 44 52 110 3 723
551204 1988 0 0 79 102 214 5 766
551204 1990 0 1 99 109 217 6 789
551204 1992 0 1 115 128 187 9 786
551204 1994 0 1 161 131 177 9 776
551301 1986 0 0 6 22 17 3 430
551301 1988 0 0 9 23 11 2 450
551301 1990 0 0 11 21 12 2 459
551301 1992 0 1 34 31 16 1 391
551301 1994 0 1 41 35 18 2 388
551302 1986 0 0 9 14 8 3 436
551302 1988 0 1 31 37 9 1 473
551302 1990 0 1 41 51 14 3 381
551302 1992 0 1 69 58 18 3 445
551302 1994 0 1 76 72 26 4 435
551303 1986 0 0 12 19 21 2 688
551303 1988 0 0 18 47 45 1 766
551303 1990 0 1 36 61 41 2 567
551303 1992 0.00148809523809524 1 63 72 45 2 672
551303 1994 0 1 71 105 73 4 611
551304 1986 0 1 30 34 28 2 540
551304 1988 0 0 37 63 38 2 601
551304 1990 0.00518134715025907 0 49 73 51 5 579
551304 1992 0 1 61 60 30 4 523
551304 1994 0.00533807829181495 0 88 77 71 7 562
551402 1986 0 0 23 41 56 4 744
551402 1988 0 0 31 50 60 5 948
551402 1990 0.0036697247706422 0 44 47 51 5 545
551402 1992 0.0053475935828877 0 73 81 85 7 561
551402 1994 0.0016260162601626 0 108 117 115 11 615
551404 1986 0 0 17 27 17 3 336
551404 1988 0 0 26 36 24 2 345
551404 1990 0 1 39 39 23 3 359
551404 1992 0 1 58 48 28 2 332
551404 1994 0 0 58 50 31 2 341
551501 1986 0.00722543352601156 0 27 114 24 5 1384
551501 1988 0 0 34 40 16 1 505
551501 1990 0 0 56 48 18 1 419
551501 1992 0.0412725709372313 0 76 175 31 9 1163
551501 1994 0 0 87 62 29 3 419
551502 1986 0 0 47 94 79 8 1359
551502 1988 0 0 88 72 34 4 929
551502 1990 0 0 82 91 50 6 976
551502 1992 0.00970245795601552 0 182 220 116 14 1546
551502 1994 0 1 129 212 88 7 659
551504 1986 0 0 18 24 14 2 530
551504 1988 0 0 29 39 20 1 571
551504 1990 0 0 69 53 29 2 557
551504 1992 0 1 59 28 30 1 457
551504 1994 0 0 123 93 50 5 536
551505 1986 0 0 11 22 12 2 452
551505 1988 0 0 19 41 14 1 412
551505 1990 0.00485436893203883 0 39 45 24 1 412
551505 1992 0 0 38 47 22 2 477
551505 1994 0.00223214285714286 1 57 55 25 2 448
551506 1986 0 0 10 14 7 1 311
551506 1988 0 0 12 30 10 1 336
551506 1990 0 0 20 39 14 1 310
551506 1992 0 0 30 40 15 1 414
551506 1994 0.0036231884057971 0 50 53 30 2 276
