 village_id,model_ent_1988,data_ent_1988,model_ent_1990,data_ent_1990,model_ent_1992,data_ent_1992,model_ent_1994,data_ent_1994,model_ent_1996,data_ent_1996
49030207,0.054764,0.000000,0.039749,0.000000,0.039017,0.000000,0.038346,0.000000,0.037705,0.019462
49020203,0.040273,0.000000,0.039571,0.000000,0.053420,0.000000,0.038291,0.000000,0.037673,0.003985
49030402,0.040192,0.000000,0.039523,0.058140,0.053420,0.000000,0.054057,0.218182,0.054676,0.091803
49030401,0.054764,0.050000,0.058514,0.034091,0.053420,0.000000,0.054057,0.141176,0.037654,0.063015
49030409,0.054764,0.000000,0.058514,0.000000,0.053420,0.047619,0.054057,0.000000,0.054676,0.004524
49030403,0.054764,0.000000,0.058514,0.052632,0.053420,0.051724,0.054057,0.051724,0.037618,0.044426
49030204,0.054764,0.000000,0.058514,0.006993,0.053420,0.006369,0.054057,0.008621,0.054676,0.018717
49030201,0.054764,0.007692,0.058514,0.051852,0.053420,0.169492,0.054057,0.118644,0.054676,0.017137
49020701,0.054764,0.028571,0.058514,0.029915,0.053420,0.024896,0.036870,0.013158,0.037581,0.020624
49070103,0.054764,0.000000,0.058514,0.098160,0.053420,0.117647,0.054057,0.091503,0.037617,0.001235
49030502,0.054764,0.010309,0.036929,0.000000,0.037808,0.000000,0.038216,0.000000,0.037623,0.008957
49010606,0.040807,0.023697,0.039848,0.000000,0.039075,0.000000,0.038373,0.031343,0.037720,0.003311
49011201,0.040609,0.044304,0.039755,0.000000,0.039016,0.015464,0.038338,0.015464,0.054676,0.001128
49012305,0.041384,0.025862,0.040180,0.023438,0.039260,0.016667,0.054057,0.014388,0.037779,0.008644
49010605,0.040531,0.000000,0.039709,0.004348,0.038996,0.004405,0.038335,0.136187,0.037701,0.000969
49012302,0.041053,0.042857,0.039997,0.042254,0.053420,0.028571,0.054057,0.026667,0.054676,0.115248
49010602,0.041166,0.000000,0.040046,0.024096,0.039180,0.000000,0.038429,0.066667,0.037754,0.002446
49010604,0.054764,0.035294,0.040500,0.024000,0.039432,0.000000,0.038579,0.030211,0.054676,0.064672
49011904,0.054764,0.134615,0.040025,0.194175,0.039173,0.153846,0.038435,0.160714,0.037755,0.164943
49011907,0.041068,0.534884,0.039988,0.082569,0.039154,0.082569,0.038426,0.107143,0.037752,0.169822
49010205,0.032684,0.000000,0.035146,0.026217,0.053420,0.029316,0.054057,0.031359,0.054676,0.030396
49010202,0.041273,0.093567,0.040112,0.093567,0.039220,0.000000,0.038464,0.085271,0.037770,0.082884
49011905,0.041366,0.000000,0.040157,0.316742,0.039231,0.269231,0.038470,0.266667,0.037773,0.000985
49010203,0.040683,0.000000,0.039779,0.000000,0.039029,0.000000,0.038345,0.000000,0.037705,0.001261
49011906,0.042029,0.503145,0.040538,0.314465,0.039448,0.344828,0.038579,0.179104,0.037826,0.307643
49010601,0.041851,0.041736,0.040447,0.049719,0.039407,0.048758,0.038559,0.025930,0.054676,0.016465
49011606,0.040241,0.106796,0.039543,0.000000,0.038894,0.148515,0.038281,0.000000,0.037668,0.002174
49012001,0.040917,0.052874,0.039903,0.052874,0.039100,0.000000,0.038392,0.044444,0.037722,0.020895
49011301,0.054764,0.086957,0.058514,0.020000,0.039219,0.109091,0.038456,0.170455,0.037759,0.250278
49011801,0.054764,0.000000,0.058514,0.074906,0.039035,0.035294,0.038348,0.030717,0.037707,0.006943
49012003,0.040395,0.021429,0.039624,0.026490,0.038938,0.139303,0.038301,0.135922,0.037671,0.067767
49012013,0.040954,0.026667,0.039936,0.026667,0.039125,0.053691,0.038397,0.000000,0.037725,0.026067
49012004,0.040652,0.137931,0.039762,0.147059,0.039019,0.000000,0.038340,0.019048,0.037703,0.016332
49010306,0.054764,0.000000,0.039887,0.000000,0.039095,0.000000,0.038382,0.000000,0.037723,0.003792
49010308,0.040791,0.060606,0.039855,0.041096,0.039078,0.000000,0.038374,0.037500,0.037720,0.036421
49011806,0.054764,0.000000,0.058514,0.085859,0.053420,0.000000,0.054057,0.000000,0.054676,0.000603
49012101,0.040483,0.000000,0.039669,0.047619,0.038975,0.026667,0.038318,0.064103,0.037686,0.067277
49011804,0.054764,0.075000,0.058514,0.000000,0.038855,0.000000,0.038258,0.000000,0.037644,0.051500
49010801,0.040678,0.021739,0.039786,0.020833,0.039037,0.000000,0.038355,0.000000,0.037704,0.189455
49011101,0.040757,0.000000,0.039827,0.048780,0.039055,0.027397,0.038371,0.051948,0.037719,0.051137
49011112,0.034341,0.057143,0.036020,0.042254,0.037427,0.000000,0.038208,0.000000,0.054676,0.022845
49010803,0.038658,0.074074,0.038569,0.101695,0.038828,0.087719,0.038244,0.079365,0.037638,0.077199
49011103,0.040600,0.070175,0.039741,0.033898,0.039017,0.017241,0.038338,0.066667,0.054676,0.049910
49011110,0.040504,0.027523,0.039690,0.027523,0.038978,0.027778,0.038319,0.103774,0.054676,0.092997
49011113,0.040903,0.080000,0.039915,0.012987,0.039106,0.000000,0.038396,0.000000,0.037724,0.002936
49011104,0.040908,0.000000,0.039899,0.000000,0.053420,0.016393,0.038399,0.050000,0.037726,0.047702
49010804,0.040192,0.030769,0.039523,0.230769,0.038893,0.012821,0.038280,0.012346,0.037668,0.014220
49011106,0.040483,0.000000,0.058514,0.048387,0.053420,0.000000,0.038320,0.000000,0.037680,0.045681
49011001,0.035432,0.000000,0.058514,0.022989,0.037812,0.017544,0.054057,0.019231,0.054676,0.058943
 7070506,0.054764,0.000000,0.058514,0.000000,0.053420,0.000000,0.054057,0.000000,0.054676,0.022079
 7070505,0.054764,0.000000,0.031644,0.005747,0.053420,0.017647,0.054057,0.000000,0.037582,0.482117
 7040702,0.040483,0.019608,0.058514,0.045752,0.053420,0.031056,0.054057,0.000000,0.054676,0.043678
 7070103,0.054764,0.010000,0.058514,0.000000,0.053420,0.000000,0.054057,0.000000,0.054676,0.639898
 7060302,0.054764,0.085859,0.058514,0.076190,0.053420,0.026906,0.054057,0.031746,0.037820,0.070358
 7060305,0.054764,0.033333,0.058514,0.032609,0.053420,0.032967,0.054057,0.027778,0.054676,0.041508
 7090103,0.037154,0.014184,0.037787,0.025510,0.053420,0.026455,0.054057,0.000000,0.054676,0.021498
 7090306,0.054764,0.000000,0.058514,0.000000,0.053420,0.000000,0.054057,0.000000,0.037638,0.175779
 7060207,0.054764,0.000000,0.058514,0.000000,0.053420,0.025641,0.054057,0.020305,0.054676,0.021012
 7060206,0.037589,0.040323,0.058514,0.030769,0.053420,0.026316,0.054057,0.008772,0.054676,0.010029
 7060204,0.054764,0.000000,0.058514,0.080460,0.053420,0.017699,0.054057,0.008929,0.054676,0.010205
 7060203,0.054764,0.000000,0.058514,0.000000,0.053420,0.000000,0.054057,0.000000,0.054676,0.001113
 7060205,0.040368,0.006250,0.058514,0.006098,0.053420,0.013245,0.054057,0.006803,0.054676,0.007812
 7010813,0.041103,0.184783,0.058514,0.178947,0.039152,0.097561,0.038418,0.000000,0.054676,0.156915
 7010810,0.029327,0.000000,0.033316,0.000000,0.035937,0.000000,0.037362,0.000000,0.037586,0.003062
 7011202,0.042167,0.031250,0.040613,0.000000,0.053420,0.073529,0.038619,0.000000,0.054676,0.081641
 7011203,0.042000,0.033898,0.040520,0.116667,0.053420,0.032787,0.054057,0.000000,0.054676,0.261628
 7011208,0.040967,0.000000,0.058514,0.000000,0.053420,0.014925,0.054057,0.014493,0.054676,0.015288
 7011212,0.040972,0.080000,0.039948,0.123457,0.053420,0.045872,0.054057,0.040984,0.054676,0.040911
 7011201,0.040917,0.042254,0.039903,0.000000,0.053420,0.054054,0.054057,0.000000,0.037732,0.059280
 7050501,0.041207,0.210526,0.058514,0.072464,0.053420,0.000000,0.038442,0.112782,0.054676,0.063826
 7051205,0.040713,0.000000,0.039809,0.076923,0.053420,0.074074,0.054057,0.074074,0.054676,0.037283
 7051203,0.041384,0.018519,0.040180,0.033898,0.053420,0.031250,0.054057,0.000000,0.054676,0.002365
 7051202,0.041728,0.000000,0.040372,0.015873,0.053420,0.028571,0.054057,0.015873,0.054676,0.015700
 7051204,0.041021,0.000000,0.039968,0.000000,0.053420,0.000000,0.054057,0.000000,0.054676,0.004231
 7051103,0.054764,0.000000,0.058514,0.000000,0.053420,0.000000,0.054057,0.061224,0.054676,0.021601
 7051102,0.054764,0.000000,0.058514,0.111111,0.053420,0.000000,0.054057,0.054054,0.054676,0.041508
 7011708,0.040842,0.066667,0.039867,0.086420,0.053420,0.076923,0.054057,0.089744,0.054676,0.074942
 7011702,0.041546,0.033333,0.040260,0.028571,0.039303,0.000000,0.038502,0.026316,0.037788,0.023665
 7051701,0.040421,0.000000,0.039642,0.022556,0.053420,0.022222,0.054057,0.022222,0.037682,0.057202
 7051704,0.040387,0.016529,0.039620,0.067961,0.038936,0.037037,0.054057,0.037736,0.037677,0.074727
 7090106,0.040421,0.029851,0.058514,0.025974,0.038950,0.000000,0.038307,0.000000,0.037674,0.001926
 7010607,0.054764,0.044444,0.039803,0.050000,0.039046,0.020408,0.038360,0.014184,0.037706,0.001160
 7010701,0.037677,0.055556,0.038192,0.000000,0.038501,0.107143,0.038248,0.060976,0.037639,0.067727
 7011009,0.040390,0.000000,0.039621,0.000000,0.053420,0.000000,0.054057,0.000000,0.054676,0.018429
 7011003,0.039736,0.000000,0.038995,0.041237,0.038834,0.000000,0.054057,0.000000,0.054676,0.025702
 7011008,0.054764,0.000000,0.035213,0.000000,0.037092,0.040541,0.054057,0.000000,0.054676,0.001691
 7011010,0.041016,0.000000,0.039965,0.000000,0.039137,0.000000,0.054057,0.000000,0.037744,0.027323
 7011002,0.037059,0.000000,0.037733,0.031496,0.038484,0.000000,0.054057,0.000000,0.054676,0.058570
 7011001,0.054764,0.000000,0.035303,0.037500,0.037130,0.022989,0.054057,0.000000,0.037628,0.026327
 7011011,0.040307,0.043478,0.039572,0.027027,0.053420,0.000000,0.054057,0.000000,0.054676,0.028710
 7011403,0.040875,0.000000,0.039899,0.055556,0.053420,0.095238,0.054057,0.000000,0.054676,0.004994
 7011407,0.054764,0.000000,0.040323,0.000000,0.053420,0.028436,0.054057,0.000000,0.054676,0.001295
 7011409,0.054764,0.026667,0.058514,0.041667,0.053420,0.063492,0.054057,0.070175,0.054676,0.791150
 7011505,0.054764,0.000000,0.058514,0.000000,0.053420,0.033333,0.054057,0.000000,0.054676,0.133192
 7011601,0.040471,0.075758,0.058514,0.000000,0.038968,0.075758,0.054057,0.000000,0.054676,0.072478
 7011602,0.037039,0.072289,0.058514,0.033333,0.038157,0.019417,0.054057,0.000000,0.054676,0.111331
 7011710,0.034341,0.000000,0.036020,0.000000,0.053420,0.000000,0.054057,0.000000,0.054676,0.005148
 7011805,0.041016,0.000000,0.039965,0.023256,0.053420,0.027523,0.054057,0.107143,0.054676,0.023665
 7011907,0.054764,0.032258,0.058514,0.030303,0.053420,0.023256,0.038282,0.000000,0.054676,0.467259
 7020901,0.041273,0.145299,0.040112,0.100840,0.039220,0.081081,0.054057,0.072727,0.054676,0.072731
 7021106,0.041207,0.000000,0.058514,0.000000,0.053420,0.016129,0.054057,0.067797,0.054676,0.019031
 7040511,0.041004,0.027027,0.039956,0.000000,0.039124,0.000000,0.054057,0.000000,0.054676,0.059877
 7040509,0.054764,0.060606,0.039543,0.000000,0.038903,0.000000,0.054057,0.000000,0.037663,0.013837
 7040506,0.041166,0.113208,0.040046,0.037288,0.039180,0.091667,0.054057,0.091667,0.037760,0.777340
 7040606,0.054764,0.065574,0.058514,0.016393,0.053420,0.016129,0.054057,0.000000,0.054676,0.828087
 7040601,0.054764,0.014493,0.058514,0.007143,0.053420,0.000000,0.054057,0.000000,0.054676,0.901915
 7040608,0.054764,0.000000,0.039653,0.000000,0.038954,0.000000,0.038309,0.000000,0.037674,0.774971
 7040806,0.041273,0.028571,0.058514,0.016393,0.053420,0.033333,0.054057,0.000000,0.054676,0.030390
 7040804,0.041392,0.019608,0.058514,0.020408,0.053420,0.000000,0.054057,0.000000,0.054676,0.003062
 7040803,0.054764,0.000000,0.058514,0.000000,0.053420,0.013699,0.054057,0.000000,0.054676,0.030390
 7040801,0.054764,0.000000,0.058514,0.041667,0.053420,0.000000,0.038448,0.000000,0.037762,0.003442
 7050303,0.054764,0.020619,0.039649,0.052083,0.038952,0.000000,0.038308,0.028302,0.054676,0.001535
 7050603,0.054764,0.000000,0.058514,0.021505,0.053420,0.020833,0.054057,0.000000,0.054676,0.033523
 7050602,0.041021,0.000000,0.058514,0.000000,0.053420,0.049180,0.054057,0.000000,0.054676,0.062622
 7050604,0.054764,0.000000,0.058514,0.020408,0.053420,0.025641,0.054057,0.000000,0.054676,0.052476
 7050704,0.041025,0.066667,0.058514,0.037736,0.039134,0.000000,0.038402,0.000000,0.037727,0.003442
 7051003,0.041492,0.000000,0.058514,0.000000,0.053420,0.000000,0.054057,0.000000,0.054676,0.001726
 7051101,0.041168,0.000000,0.040057,0.021739,0.053420,0.000000,0.054057,0.000000,0.054676,0.024666
 7051104,0.041103,0.253731,0.058514,0.488372,0.053420,0.000000,0.054057,0.000000,0.054676,0.045816
 7051402,0.040537,0.000000,0.039713,0.000000,0.038997,0.050725,0.054057,0.044586,0.054676,0.044159
 7051403,0.041198,0.095652,0.040066,0.034722,0.053420,0.024845,0.054057,0.000000,0.054676,0.024324
 7060213,0.054764,0.000000,0.058514,0.000000,0.053420,0.000000,0.054057,0.000000,0.054676,0.097490
 7060208,0.054764,0.012500,0.058514,0.000000,0.053420,0.082474,0.054057,0.004566,0.054676,0.007869
 7060209,0.040570,0.012821,0.039730,0.013699,0.053420,0.000000,0.054057,0.006897,0.054676,0.007812
 7060212,0.054764,0.000000,0.058514,0.000000,0.053420,0.000000,0.054057,0.013333,0.054676,0.015090
 7060210,0.040196,0.009259,0.058514,0.000000,0.053420,0.017241,0.054057,0.018182,0.054676,0.020192
 7060808,0.054764,0.000000,0.058514,0.000000,0.036144,0.000000,0.037443,0.000000,0.054676,0.001578
 7060803,0.054764,0.000000,0.030542,0.000000,0.034608,0.000000,0.054057,0.000000,0.054676,0.001882
 7060813,0.022910,0.027397,0.030067,0.000000,0.034379,0.032258,0.036698,0.031746,0.054676,0.027323
27111009,0.040321,0.000000,0.039590,0.000000,0.038932,0.000000,0.038298,0.000000,0.037670,0.051723
27080402,0.025855,0.000000,0.031507,0.000000,0.035176,0.000000,0.054057,0.000000,0.054676,0.000410
27080404,0.021723,0.000000,0.029579,0.000000,0.053420,0.000000,0.054057,0.000000,0.054676,0.027542
27080405,0.031555,0.000000,0.034689,0.000000,0.036694,0.000000,0.054057,0.000000,0.037624,0.000297
27070706,0.024106,0.000000,0.030562,0.000000,0.034410,0.012987,0.036709,0.047059,0.054676,0.000746
27071102,0.054764,0.000000,0.029802,0.041667,0.034100,0.037037,0.036420,0.000000,0.054676,0.000628
27091006,0.054764,0.024590,0.030081,0.000000,0.034244,0.000000,0.054057,0.000000,0.037577,0.000407
