%id dtp6 dtp6_rank
601001 104772 3212
021310 104773 3213
300215 104808 3214
610202 104898 3215
380409 104909 3216
270807 104974 3217
030601 104981 3218
650616 105032 3219
530409 105069 3220
630705 105070 3221
031007 105124 3223
490207 105124 3223
670706 105150 3224
600202 105155 3225
670701 105159 3226
380514 105188 3227
370404 105194 3228
380505 105203 3229
720203 105228 3230
370506 105229 3231
500310 105231 3232
650906 105239 3233
370905 105245 3234
490105 105258 3235
210702 105282 3236
180307 105295 3237
450204 105308 3238
450411 105313 3239
670408 105403 3240
180107 105422 3241
610406 105462 3242
101202 105468 3243
040701 105469 3244
131904 105481 3245
630120 105495 3246
451303 105503 3247
490109 105593 3248
670406 105628 3249
170901 105634 3250
670403 105637 3251
170612 105674 3252
630504 105717 3253
270503 105724 3254
132101 105729 3255
501202 105749 3256
420702 105771 3257
490317 105791 3258
490112 105808 3259
530602 105842 3260
740103 105897 3261
490322 105924 3262
080302 105937 3263
500311 105942 3264
630706 105950 3265
490203 105951 3266
100204 105965 3267
600403 106003 3268
100704 106058 3269
271003 106076 3270
031303 106130 3271
451302 106217 3272
450401 106304 3273
490110 106311 3274
670205 106313 3275
300106 106317 3276
450116 106347 3277
600501 106355 3278
490701 106369 3279
630505 106411 3280
450613 106489 3281
720201 106515 3282
070608 106564 3283
600117 106592 3284
100208 106597 3285
170208 106631 3286
490219 106639 3287
270806 106674 3288
271102 106703 3289
720103 106722 3290
490407 106727 3291
270511 106735 3292
300103 106745 3293
630106 106809 3294
430106 106814 3295
631003 106828 3296
630902 106848 3297
670203 106857 3298
270510 106884 3299
451403 106940 3300
670413 106979 3301
430405 106985 3302
300708 107007 3303
270115 107066 3305
490116 107066 3305
490306 107252 3306
490404 107264 3307
380405 107294 3308
600407 107303 3309
451402 107315 3310
450609 107317 3311
300107 107347 3312
390401 107350 3313
681113 107365 3314
650907 107372 3315
450507 107417 3316
270804 107439 3317
390301 107473 3318
271103 107536 3319
530407 107558 3320
681804 107588 3321
720112 107624 3322
670411 107658 3323
081002 107680 3324
750208 107802 3325
451307 107816 3326
132103 107822 3327
450304 107851 3328
500904 107872 3329
370112 107892 3330
100202 107921 3331
270120 107974 3332
270102 107998 3333
380516 108031 3334
390802 108051 3335
450303 108083 3336
370709 108085 3337
370907 108111 3338
430404 108124 3339
490121 108132 3340
490301 108156 3341
030602 108246 3342
271002 108252 3343
040402 108273 3344
020309 108275 3345
630507 108289 3346
681101 108290 3347
601004 108291 3348
520605 108336 3349
020103 108348 3350
470405 108363 3351
750112 108373 3352
171012 108409 3353
031304 108446 3354
490119 108502 3355
370906 108542 3356
070701 108555 3357
521204 108563 3358
450804 108594 3359
170203 108622 3360
170601 108659 3361
680104 108662 3362
490314 108771 3363
370504 108774 3365
670704 108774 3365
450504 108895 3366
300508 108909 3367
630811 108967 3368
030603 108989 3369
600404 108991 3370
480802 108996 3371
490410 109026 3372
270508 109030 3373
380510 109032 3374
600111 109035 3375
370403 109041 3377
601202 109041 3377
040106 109058 3378
450208 109063 3379
120705 109093 3380
670414 109180 3381
040601 109222 3382
600210 109242 3383
450403 109249 3384
720110 109270 3385
300706 109286 3387
670702 109286 3387
670703 109291 3388
390407 109363 3389
650601 109372 3390
630509 109385 3391
300204 109410 3392
080904 109436 3393
380306 109450 3394
450710 109498 3395
450812 109539 3396
100113 109600 3397
380705 109647 3398
020708 109669 3399
470401 109679 3400
490114 109718 3401
510501 109722 3402
630703 109750 3403
700302 109756 3404
670707 109774 3405
370507 109818 3406
601203 109822 3407
040703 109874 3408
610405 109900 3409
120511 109938 3410
490111 109982 3411
600209 110081 3412
601003 110108 3413
080903 110131 3414
171002 110145 3415
760401 110168 3416
170209 110193 3417
500901 110229 3418
630704 110237 3419
750309 110248 3420
450711 110250 3421
300501 110272 3422
040112 110273 3423
650803 110362 3424
630202 110378 3425
430702 110434 3426
040119 110449 3427
610403 110469 3428
490108 110556 3429
300207 110576 3430
490704 110607 3431
490102 110618 3432
490408 110629 3433
490302 110679 3434
300707 110708 3435
651006 110729 3436
600503 110740 3437
680110 110763 3438
450410 110774 3439
650615 110843 3440
631004 110894 3441
750111 110931 3442
630502 110972 3443
540907 110998 3444
170703 111000 3445
630901 111010 3446
600208 111014 3447
420714 111049 3448
630201 111108 3449
631001 111109 3450
720305 111113 3451
430104 111195 3452
380304 111216 3453
171009 111238 3454
681401 111262 3455
031005 111265 3456
040706 111266 3457
500309 111269 3458
420701 111278 3459
271501 111379 3460
391003 111451 3461
390302 111515 3462
020106 111553 3463
490106 111601 3464
120704 111653 3465
651002 111657 3466
430202 111705 3467
030606 111737 3468
490409 111758 3469
490316 111793 3470
650709 111810 3471
720205 111906 3472
450505 111908 3473
650702 111968 3474
730302 111975 3475
300203 111979 3476
650707 111981 3477
450805 112054 3478
370503 112075 3479
490305 112114 3480
681112 112173 3481
270801 112176 3482
300208 112277 3483
390704 112313 3484
541102 112406 3485
490604 112435 3486
500306 112436 3487
300502 112513 3488
080802 112516 3489
270714 112556 3490
450306 112568 3491
170702 112590 3492
380406 112599 3493
450806 112609 3494
740106 112624 3495
390702 112678 3496
650713 112685 3497
681108 112699 3498
130504 112744 3499
680112 112829 3500
490605 112845 3501
420717 112849 3502
740216 112878 3503
300701 112914 3504
370114 112921 3505
451104 113039 3506
650619 113071 3507
390305 113099 3508
080901 113142 3509
450911 113158 3510
390705 113223 3511
052002 113249 3512
521203 113277 3513
470403 113279 3514
720111 113287 3515
370901 113291 3516
400503 113294 3517
390116 113318 3518
650602 113385 3519
650704 113408 3520
490103 113413 3521
370710 113425 3522
370713 113505 3523
650820 113507 3524
101303 113515 3525
380703 113551 3526
270119 113552 3527
031401 113571 3528
021002 113574 3529
170904 113649 3530
170610 113651 3531
270509 113683 3532
740105 113690 3533
270111 113692 3534
490120 113695 3535
600116 113705 3536
600207 113778 3537
451108 113801 3538
270803 113813 3539
450402 113826 3540
720303 113837 3541
490118 113853 3542
730303 113898 3543
101302 113918 3544
680106 114021 3545
681106 114042 3546
120501 114080 3547
510503 114113 3548
400407 114172 3549
490310 114177 3550
450415 114226 3551
720301 114415 3552
480805 114457 3553
120505 114468 3554
450712 114589 3555
630806 114658 3556
451109 114741 3557
450706 114750 3558
270112 114767 3559
020109 114786 3560
500504 114837 3561
630204 114856 3562
450503 114886 3563
650607 114920 3564
740506 114939 3565
030311 115050 3566
650307 115104 3567
430510 115129 3568
300504 115144 3569
270501 115179 3570
450207 115187 3571
650808 115192 3572
450813 115238 3573
600402 115284 3574
170204 115294 3575
020115 115328 3576
651304 115378 3577
651003 115470 3578
390406 115583 3579
450412 115615 3580
120507 115776 3581
130505 115793 3582
600406 115841 3583
270114 115884 3584
390113 115896 3585
540902 115909 3586
430205 115923 3587
300705 115944 3588
271604 115974 3589
450809 115979 3590
171008 115985 3591
101101 116087 3592
270117 116141 3593
390402 116149 3594
081004 116192 3595
510510 116194 3596
480209 116221 3597
630205 116234 3598
040403 116254 3599
490113 116322 3600
300703 116434 3601
490602 116466 3602
390411 116493 3603
520607 116585 3604
600409 116587 3605
270708 116620 3606
600212 116667 3607
300505 116764 3608
650811 116766 3609
370705 116779 3610
040114 116831 3611
420713 116869 3612
450705 116948 3613
370118 116997 3614
021101 117018 3615
271504 117104 3616
300206 117140 3617
450201 117166 3618
540805 117195 3619
750202 117253 3620
681111 117314 3621
682303 117321 3622
430402 117326 3623
420711 117353 3624
271007 117404 3625
521206 117421 3626
370508 117424 3627
300509 117426 3628
370105 117469 3629
651004 117478 3630
021004 117488 3632
680103 117488 3632
450903 117494 3633
490304 117519 3634
531704 117545 3635
170609 117547 3636
370501 117564 3637
600206 117583 3638
300212 117597 3639
540802 117602 3640
270512 117604 3641
750210 117709 3642
400505 117737 3643
390117 117753 3644
451102 117783 3645
081005 117831 3646
681404 117865 3647
390304 117915 3648
451201 117928 3649
271503 117970 3650
651001 117989 3651
170614 118035 3652
680116 118052 3653
450409 118060 3654
730301 118110 3655
101102 118134 3656
650805 118221 3657
031403 118265 3658
720307 118363 3659
681402 118468 3660
470308 118501 3661
541104 118530 3662
730306 118533 3663
120701 118575 3664
450406 118662 3665
380407 118681 3666
020105 118705 3667
170207 118725 3668
021309 118795 3669
650814 118900 3670
450206 118961 3671
490601 118992 3672
451107 119035 3673
480806 119047 3674
080804 119053 3675
430401 119152 3676
450905 119210 3677
400405 119219 3678
380802 119261 3679
120509 119447 3680
270711 119464 3681
271601 119550 3682
650703 119580 3683
021311 119581 3684
080801 119616 3685
031402 119618 3686
650711 119654 3687
650304 119694 3688
541101 119715 3689
400504 119735 3690
270404 119778 3691
370712 119787 3692
120513 119867 3693
630903 119888 3694
450801 119897 3695
160703 119950 3696
400406 120046 3697
271502 120058 3698
681902 120076 3699
451103 120084 3700
420710 120120 3701
730404 120157 3702
540914 120163 3703
650701 120173 3704
400404 120248 3705
470404 120341 3706
170704 120343 3707
080902 120353 3708
450915 120358 3709
650408 120377 3710
450808 120417 3711
630203 120544 3712
540201 120700 3713
170611 120714 3714
270113 120730 3715
430606 120761 3716
681403 120818 3717
651005 120822 3718
651302 120857 3719
451202 120931 3720
020602 120947 3721
720113 120978 3722
040408 120988 3723
370104 121028 3724
270516 121064 3725
270208 121153 3726
390314 121198 3727
680704 121237 3728
720309 121249 3729
400403 121272 3730
620306 121273 3731
170210 121279 3732
400401 121347 3733
450416 121379 3734
390111 121419 3735
540205 121426 3736
720304 121587 3737
480903 121628 3738
650710 121645 3739
750601 121734 3740
540801 121767 3741
040401 121815 3742
450902 121833 3743
510504 121874 3744
490608 121892 3745
620310 121941 3746
300216 122031 3747
470402 122058 3748
430107 122112 3749
120510 122136 3750
020116 122165 3751
030307 122172 3752
120502 122173 3753
430403 122196 3754
100502 122201 3755
270401 122204 3756
450714 122245 3757
451205 122285 3758
450704 122288 3759
730305 122299 3760
680121 122378 3761
120504 122383 3762
540912 122413 3763
451110 122422 3764
021001 122457 3765
370113 122459 3766
271602 122490 3767
040107 122497 3768
430601 122524 3769
490606 122539 3770
101106 122600 3771
520601 122628 3772
270407 122630 3773
450202 122762 3774
650404 122786 3775
130506 122804 3776
650406 122819 3777
490603 122859 3778
450205 122911 3779
740107 122939 3780
370117 122961 3781
520808 122979 3782
400501 123134 3783
400402 123147 3784
270507 123162 3785
270707 123164 3786
740111 123194 3787
101402 123208 3788
080905 123265 3789
370502 123286 3790
390110 123299 3791
470502 123382 3792
020112 123402 3793
430507 123524 3794
450908 123593 3795
300209 123744 3796
650714 123815 3797
720308 123847 3798
040116 123857 3799
400607 123885 3800
370708 123888 3801
450803 123896 3802
451101 123954 3803
100505 123974 3804
300210 124012 3805
270209 124055 3806
021003 124108 3807
451106 124132 3808
450701 124155 3809
450404 124250 3810
270505 124254 3811
680108 124295 3812
430206 124378 3813
430103 124407 3814
270706 124475 3815
450909 124478 3816
682301 124511 3817
030803 124522 3818
450709 124562 3820
541202 124562 3820
300201 124575 3821
450906 124596 3823
540804 124596 3823
650821 124705 3824
021005 124738 3825
030310 124773 3826
750218 124878 3827
030306 124906 3828
101105 124944 3829
080801 124966 3830
131006 124980 3831
270406 125038 3832
300211 125145 3833
130501 125146 3834
370107 125165 3835
650708 125168 3836
450904 125223 3837
131701 125251 3838
540919 125264 3839
740202 125271 3840
730304 125394 3841
450811 125581 3842
390108 125630 3843
500505 125674 3844
271505 125749 3845
681901 125772 3846
121601 125825 3847
380404 125827 3848
720306 125830 3849
170602 125953 3850
730401 126022 3851
390404 126067 3852
651301 126086 3853
451105 126128 3854
040602 126204 3855
081001 126232 3856
541201 126374 3857
750506 126413 3858
720702 126508 3859
450901 126559 3860
040120 126692 3861
620305 126725 3862
070704 126816 3863
480902 126825 3864
730104 126864 3865
271603 126902 3866
370701 126914 3867
620308 126986 3868
451203 127006 3869
121003 127009 3870
400601 127019 3871
170606 127042 3872
120702 127050 3873
650705 127074 3874
650401 127081 3875
430203 127083 3876
740205 127112 3877
370110 127118 3878
541103 127169 3879
040110 127217 3880
650306 127225 3881
540202 127229 3882
450708 127262 3883
120512 127279 3884
680604 127344 3885
030810 127447 3886
450807 127468 3887
500503 127483 3888
021103 127543 3889
651305 127726 3890
540204 127761 3891
750209 127770 3892
450802 127818 3893
510509 127876 3894
650206 127926 3895
650305 127944 3896
650801 127983 3897
370106 127986 3898
270702 128030 3899
450912 128045 3900
650203 128082 3901
470503 128090 3902
020110 128219 3903
270402 128258 3904
370115 128264 3905
450810 128290 3906
681903 128408 3907
080803 128441 3908
520606 128469 3909
450202 128568 3910
120508 128587 3912
540904 128587 3912
740101 128601 3913
450907 128742 3914
682302 128802 3915
470305 128808 3916
650706 128840 3917
390408 128859 3918
680705 128876 3919
270403 128879 3920
740501 128934 3921
080801 128937 3922
370902 129099 3923
730406 129177 3924
470501 129191 3925
030314 129233 3926
270201 129257 3927
430503 129380 3928
270205 129403 3929
740505 129407 3930
450913 129467 3931
390115 129518 3932
730403 129534 3933
680710 129545 3934
270206 129599 3935
680605 129625 3936
121001 129675 3937
400801 129690 3938
450910 129710 3939
130503 129773 3940
450203 129861 3941
650407 129906 3942
620301 129964 3943
620211 129974 3944
650205 130003 3945
391105 130063 3946
160701 130118 3947
750602 130178 3948
270705 130182 3949
730307 130237 3950
070702 130253 3951
620309 130300 3952
370116 130311 3953
030301 130323 3954
620208 130341 3955
030807 130350 3956
740503 130352 3957
740108 130408 3958
300217 130459 3959
450702 130656 3960
750502 130675 3961
650712 130680 3962
480905 130682 3963
390102 130722 3964
540921 130729 3965
520812 130743 3966
650819 130776 3967
470309 130848 3968
040405 130865 3969
540901 130948 3970
450715 130955 3971
470307 131035 3972
430501 131047 3973
680607 131072 3974
380801 131086 3975
650514 131089 3976
680703 131183 3977
020601 131243 3978
400604 131273 3979
370704 131312 3980
540915 131494 3981
451003 131530 3982
720403 131751 3983
620304 131851 3984
370109 131923 3985
270704 131958 3986
120506 132030 3987
451006 132078 3988
370102 132142 3989
650301 132230 3990
040409 132301 3991
121002 132328 3992
720501 132346 3993
451502 132349 3994
720703 132359 3995
740212 132445 3996
430701 132468 3997
450914 132477 3998
390901 132527 3999
651303 132599 4000
541203 132695 4001
131005 132787 4002
030806 132833 4003
400502 132850 4004
030313 132899 4005
650504 132981 4006
720401 133099 4007
270701 133101 4008
520603 133129 4009
370119 133222 4010
400803 133345 4011
540803 133416 4012
030305 133447 4013
021102 133462 4014
730405 133538 4015
651202 133559 4016
121602 133609 4017
400609 133613 4018
740402 133797 4019
540203 133897 4020
650107 133926 4021
021006 133945 4022
391104 133982 4023
680603 133986 4024
400112 134033 4025
270405 134081 4026
740504 134101 4027
390112 134135 4028
750603 134167 4029
740104 134172 4030
020605 134182 4031
030808 134245 4032
650409 134255 4033
450713 134315 4034
520806 134359 4035
270207 134424 4036
650118 134432 4037
650405 134438 4038
480904 134454 4039
270210 134484 4040
400606 134574 4041
400706 134581 4042
500506 134584 4043
370613 134587 4044
121604 134598 4045
720404 134616 4046
400602 134746 4047
400104 134747 4048
620302 134790 4049
620210 134807 4050
400608 134847 4051
650806 135053 4052
101104 135058 4053
030802 135072 4054
470603 135073 4055
650505 135100 4056
400109 135172 4057
540911 135322 4058
661414 135325 4059
270203 135400 4060
020111 135488 4061
650116 135524 4062
400710 135553 4063
540503 135587 4064
650511 135664 4065
030812 135730 4066
040102 135854 4067
730111 135865 4068
650207 135909 4069
650201 135914 4070
120112 135935 4071
620207 135973 4072
520809 135992 4073
071001 136077 4074
430105 136161 4075
730407 136208 4076
451504 136219 4077
370111 136280 4078
500502 136314 4079
750505 136336 4080
730402 136365 4081
470304 136441 4082
270202 136488 4083
470306 136557 4084
370103 136578 4085
650114 136608 4086
451007 136705 4087
470301 136751 4088
680506 136843 4089
400205 136951 4091
500702 136951 4091
730705 137014 4092
651204 137182 4093
661404 137261 4094
480901 137355 4095
650120 137374 4096
270712 137407 4097
400113 137426 4098
651103 137567 4099
540908 137593 4100
121603 137598 4101
650403 137636 4102
540909 137642 4103
650302 137724 4104
451002 137744 4105
080803 137750 4106
020802 137864 4107
370108 137873 4108
021203 137900 4109
650506 137969 4110
650816 137989 4111
370711 138014 4112
120403 138039 4113
540602 138058 4114
400709 138163 4115
160702 138168 4116
680505 138246 4117
270713 138281 4118
620107 138367 4119
620205 138369 4120
740201 138394 4121
380702 138400 4122
470106 138464 4123
680708 138542 4124
391103 138612 4125
400708 138698 4126
101401 138811 4127
080803 138861 4128
400802 138903 4129
680606 138941 4130
750503 138977 4131
270710 138980 4132
030805 138994 4133
620201 139019 4134
470601 139075 4135
540604 139140 4136
030309 139203 4137
380305 139207 4138
391106 139235 4139
720506 139318 4140
120409 139373 4141
021201 139428 4142
470109 139498 4143
390104 139609 4144
451004 139611 4145
650119 139614 4146
400307 139651 4147
370605 139677 4148
430602 139771 4149
620203 139792 4150
500703 139918 4151
020503 139940 4152
300218 139965 4153
620303 139976 4154
470108 140080 4155
540601 140164 4156
030804 140240 4157
131002 140285 4158
650513 140329 4159
101103 140340 4160
400105 140454 4161
730103 140463 4162
040407 140504 4163
131003 140544 4164
160704 140571 4165
400203 140657 4166
540120 140677 4167
680706 140679 4168
451001 140697 4169
120106 140698 4170
400106 140734 4171
400110 140782 4172
390106 140876 4173
651203 140900 4174
650103 140914 4175
521104 140983 4176
270204 140993 4177
720402 141003 4178
740502 141049 4179
120115 141057 4180
030801 141078 4181
540910 141091 4182
650810 141137 4183
380402 141150 4185
430509 141150 4185
071002 141158 4186
370612 141228 4187
650121 141249 4188
620607 141282 4189
451503 141312 4190
650303 141319 4191
270715 141344 4192
680701 141366 4193
650202 141382 4194
470302 141532 4195
520807 141563 4197
740701 141563 4197
720405 141573 4198
400116 141597 4199
120113 141616 4200
620209 141840 4201
400701 141909 4202
650122 141935 4203
470303 141937 4204
650209 141971 4205
030308 142034 4206
400201 142133 4207
650112 142154 4208
620307 142169 4209
451501 142187 4210
730105 142199 4211
400703 142254 4212
131703 142263 4213
400804 142310 4214
661409 142349 4215
131001 142374 4216
540506 142475 4217
650106 142482 4218
680609 142497 4219
730704 142511 4220
650818 142554 4221
521102 142719 4222
500701 142743 4223
390103 142881 4224
750501 142931 4225
660310 143009 4226
730703 143014 4227
740203 143094 4228
400310 143162 4229
270703 143218 4230
400702 143262 4231
390903 143383 4232
650512 143529 4233
370803 143606 4234
740112 143619 4235
620202 143666 4236
020113 143709 4237
540502 143728 4238
120111 143748 4239
720701 143801 4240
650104 143814 4241
620204 143839 4242
620109 143961 4243
680511 144039 4244
080803 144047 4245
400102 144255 4246
660113 144314 4247
370702 144405 4248
030302 144470 4249
370801 144495 4250
451005 144526 4251
520810 144573 4252
391102 144719 4253
620105 144898 4254
390107 144948 4255
470107 144960 4256
470104 145031 4257
160105 145043 4258
470602 145093 4259
660105 145117 4260
540903 145180 4261
651102 145223 4262
680502 145227 4263
651201 145294 4264
650109 145318 4265
740704 145421 4266
650501 145428 4267
370601 145457 4268
400704 145498 4269
650509 145523 4270
120110 145582 4271
740408 145752 4272
520801 145921 4273
620501 146017 4274
020603 146060 4275
120415 146067 4276
740406 146087 4277
650117 146112 4278
370804 146124 4279
470702 146277 4280
400301 146294 4281
400115 146322 4282
470703 146345 4283
400202 146438 4284
620206 146489 4285
740209 146549 4286
430506 146665 4287
650402 146769 4288
540603 146771 4289
620606 146982 4290
680608 147061 4291
720503 147064 4292
681703 147111 4293
650102 147130 4294
160602 147137 4295
650108 147213 4296
390105 147233 4297
750507 147252 4298
750504 147266 4299
650802 147311 4300
730214 147316 4301
541604 147365 4302
680601 147446 4303
400103 147452 4304
730702 147481 4305
521002 147632 4306
520804 147643 4307
470110 147709 4308
540116 147788 4309
120117 147882 4310
650111 147995 4311
400707 148058 4312
650204 148165 4313
650115 148248 4314
540705 148534 4315
660102 148541 4316
500507 148604 4317
680501 148754 4318
390109 148783 4319
540504 148870 4320
650105 148887 4321
120406 148965 4322
541403 149091 4323
020506 149127 4324
430604 149169 4325
400308 149204 4326
720611 149215 4328
730101 149215 4328
651105 149366 4329
521001 149392 4330
370609 149475 4331
260903 149505 4332
541601 149515 4333
131004 149611 4334
391101 149700 4335
470102 149852 4336
660306 149867 4337
540118 149914 4338
540501 149919 4339
650113 150046 4340
290604 150087 4341
541602 150096 4342
740606 150100 4343
260902 150154 4344
400107 150206 4345
541401 150209 4347
680510 150209 4347
370805 150291 4348
740401 150340 4349
430504 150403 4350
521101 150425 4351
740403 150427 4352
620104 150601 4353
660307 150715 4354
400204 150760 4355
620106 150888 4356
390609 150978 4357
681704 151076 4358
660108 151088 4359
370611 151130 4360
020108 151355 4361
690701 151445 4362
020501 151533 4363
390608 151574 4364
650503 151588 4365
660305 151631 4366
500704 151632 4367
160705 151654 4368
120101 151811 4369
720613 151832 4370
400302 151929 4371
120109 151970 4372
260708 151977 4373
660116 151998 4374
400303 152011 4375
620103 152102 4376
470105 152112 4377
540605 152129 4378
730212 152309 4379
650110 152536 4380
730113 152659 4381
400711 152690 4382
160603 152701 4383
680503 152718 4384
730109 152768 4385
620108 152778 4386
620102 152786 4387
470202 152824 4388
120402 152861 4389
720612 152898 4390
720502 152962 4391
521103 152968 4392
380803 153027 4393
620505 153059 4394
370603 153067 4395
430603 153172 4396
390902 153214 4397
120108 153351 4398
740301 153361 4399
730502 153441 4400
730701 153446 4401
390114 153588 4402
160111 153840 4403
370306 154072 4404
740302 154121 4405
540507 154133 4406
680702 154293 4407
620603 154323 4408
651104 154335 4409
541605 154454 4410
650510 154478 4411
730107 154538 4412
160114 154618 4413
131704 154645 4414
500508 154654 4415
730201 154660 4416
730106 154678 4417
540505 154759 4418
400114 154786 4419
540710 154825 4420
400705 154826 4421
650502 154843 4422
660115 154891 4423
370707 154949 4424
680509 155006 4425
520803 155007 4426
651106 155048 4427
681701 155158 4428
521003 155305 4430
660308 155305 4430
650507 155308 4431
681206 155333 4432
740409 155392 4433
520108 155520 4434
740703 155610 4435
160115 155706 4436
660118 155766 4437
121106 155771 4438
620703 155785 4439
020803 155831 4440
680602 155954 4441
541402 155989 4442
370606 156046 4443
740404 156086 4444
730213 156122 4445
260901 156146 4446
720504 156151 4447
390604 156210 4448
390621 156236 4449
540114 156298 4450
620604 156424 4451
660303 156485 4452
660111 156531 4453
650508 156721 4454
540509 156956 4455
540102 157014 4456
391107 157025 4457
020804 157027 4458
660309 157033 4459
260904 157094 4460
370610 157102 4461
720602 157349 4462
121102 157366 4463
541603 157383 4464
730202 157395 4465
720604 157413 4466
620503 157428 4467
470213 157518 4468
520802 157581 4469
370608 157599 4470
660107 157626 4471
121203 157645 4472
060802 157702 4473
620702 157724 4474
390605 157740 4475
470112 157764 4476
660301 157880 4477
470103 158015 4478
160802 158125 4479
131702 158178 4480
660101 158205 4481
390606 158252 4482
390612 158266 4483
730207 158306 4484
540706 158381 4485
681201 158400 4486
690702 158546 4487
730108 158575 4488
400304 158675 4489
400311 158847 4490
390610 158972 4491
740405 159039 4492
470701 159060 4493
660106 159136 4494
121104 159184 4495
681702 159218 4496
730602 159280 4497
720601 159385 4498
681202 159463 4499
690108 159742 4500
370602 159944 4502
521004 159944 4502
120114 159995 4503
740305 160094 4504
620710 160150 4505
740601 160194 4506
651107 160204 4507
390620 160210 4508
390617 160323 4509
470201 160555 4510
740407 160746 4511
680508 160765 4513
740307 160765 4513
400305 160768 4514
390603 160778 4515
730204 160904 4516
400108 160953 4517
520103 160989 4518
540111 161078 4519
660304 161111 4520
470210 161123 4521
540103 161269 4522
620605 161524 4523
740602 161706 4524
540508 161715 4525
620709 161732 4526
020801 161767 4527
120104 161770 4528
370806 161866 4529
651101 161899 4530
370604 162033 4531
290503 162041 4532
020202 162153 4533
121101 162194 4534
660112 162256 4535
540121 162296 4536
120401 162299 4537
680504 162324 4538
720609 162335 4539
620609 162380 4540
470206 162449 4541
470209 162795 4542
620708 162866 4543
620110 162912 4544
730601 162924 4545
720607 163038 4546
620402 163043 4547
720605 163109 4548
520811 163286 4549
720603 163287 4550
540707 163325 4551
160202 163401 4552
290502 163553 4553
520102 163780 4554
160112 163803 4555
470207 163844 4556
120414 164149 4557
660302 164183 4558
660511 164196 4559
620714 164207 4560
290501 164242 4561
690703 164313 4562
660505 164338 4563
390615 164341 4564
120608 164442 4565
260713 164645 4566
730203 164838 4567
740605 164846 4568
390505 164925 4569
540701 164929 4570
160606 164981 4571
620706 165151 4572
680610 165161 4573
730208 165286 4574
540407 165340 4575
681204 165418 4576
690509 165465 4577
541502 165554 4578
370307 165560 4579
660110 165569 4580
660603 165574 4581
620712 165601 4582
520110 165690 4583
160116 165822 4584
290603 165888 4585
390509 165894 4586
730112 166042 4587
020504 166083 4588
620707 166209 4589
541007 166298 4590
120412 166326 4591
730102 166378 4592
470208 166407 4593
390602 166430 4594
470112 166472 4595
390601 166584 4596
430605 166678 4597
540123 166772 4598
660506 166808 4599
620711 166997 4600
690511 167102 4601
160804 167110 4602
540105 167130 4603
390502 167179 4604
660516 167203 4605
720505 167398 4606
620611 167472 4607
390619 167480 4608
690704 167685 4609
690304 167804 4610
120102 167809 4611
660606 167924 4612
520109 168032 4613
660604 168196 4614
620713 168222 4615
020507 168467 4616
660117 168504 4617
540702 168608 4618
681207 168652 4619
390613 168658 4620
730506 168812 4621
540704 168832 4622
540104 168852 4623
160203 168859 4624
620504 169041 4625
520101 169142 4626
540712 169372 4627
470203 169668 4628
620816 169702 4629
660601 169725 4630
020903 169797 4631
690503 169833 4632
620610 169964 4633
541003 169972 4634
620808 169975 4635
620803 170021 4636
390607 170104 4637
261003 170173 4638
540109 170233 4639
690707 170260 4640
620705 170288 4641
370204 170320 4642
160801 170380 4643
121401 170445 4644
690105 170535 4645
520805 170562 4646
470204 170625 4647
390611 170692 4648
730603 170840 4649
120601 170946 4650
660510 171204 4651
540401 171253 4652
060801 171267 4653
690506 171328 4654
660103 171466 4655
690104 171534 4656
690706 171551 4657
660503 171556 4658
620403 171565 4659
740604 171686 4660
470211 171691 4661
260508 171766 4662
520504 171767 4663
160601 171818 4664
370802 171819 4665
470205 171846 4666
020805 171857 4667
520703 171882 4668
121201 171885 4669
720610 171898 4670
121103 171916 4671
720606 172031 4672
260119 172050 4673
660602 172084 4674
260711 172192 4675
060805 172224 4676
260116 172233 4677
540304 172240 4678
160109 172275 4679
720608 172285 4680
690508 172381 4681
740304 172388 4682
540115 172480 4683
690116 172511 4684
541503 172635 4685
390614 172637 4686
390616 172898 4687
540716 173111 4688
370304 173139 4689
620802 173158 4690
120107 173173 4691
540711 173288 4692
660504 173356 4693
682201 173402 4694
390503 173520 4695
370310 173743 4696
260117 173871 4697
660519 173876 4698
160803 173938 4699
620602 174028 4700
200608 174084 4701
160110 174096 4702
620401 174111 4703
682203 174223 4704
620502 174252 4705
120605 174317 4706
390506 174433 4707
690307 174600 4708
260509 174783 4709
541702 174828 4710
620704 174886 4711
620809 174964 4712
200609 175053 4713
121107 175083 4714
261004 175128 4715
201202 175245 4716
690103 175256 4717
260707 175313 4718
730505 175363 4719
730504 175374 4720
690502 175435 4721
520306 175437 4722
290506 175461 4723
541501 175555 4724
160512 175572 4725
730503 175761 4726
620405 175821 4727
660605 175879 4728
390507 175983 4729
390501 176013 4730
470212 176043 4731
520105 176174 4732
690208 176185 4733
260714 176474 4734
690501 176485 4735
620810 176498 4736
120404 176509 4737
620811 176532 4738
160108 176552 4739
290505 176679 4740
690102 176687 4741
690106 176693 4742
160607 176726 4743
520107 176742 4744
541004 177086 4745
370301 177207 4746
690302 177310 4747
160604 177333 4748
260510 177424 4749
620902 177556 4750
520702 177627 4751
690705 177662 4752
200603 178016 4753
020505 178028 4754
520104 178060 4755
620807 178181 4756
520302 178213 4757
020902 178241 4758
160113 178264 4759
541703 178647 4760
690306 178664 4761
370201 178713 4762
620904 178772 4763
260106 178806 4764
