  village_id,model_ent_1988,data_ent_1988,model_ent_1990,data_ent_1990,model_ent_1992,data_ent_1992,model_ent_1994,data_ent_1994,model_ent_1996,data_ent_1996
49021908,0.048112,0.000000,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.003731
49022101,0.027783,0.043478,0.030405,0.052083,0.032803,0.049505,0.034920,0.049505,0.036628,0.001908
49022103,0.048112,0.012346,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.002096
49022104,0.016389,0.000000,0.019727,0.000000,0.022831,0.000000,0.025662,0.000000,0.027645,0.100874
49022106,0.018253,0.000000,0.022091,0.007634,0.024787,0.000000,0.026908,0.000000,0.028952,0.066528
49022301,0.023305,0.086957,0.026953,0.000000,0.029574,0.000000,0.031282,0.075949,0.032655,0.071822
49022303,0.048112,0.256410,0.047875,0.262295,0.047638,0.000000,0.047401,0.000000,0.047163,0.001848
49022504,0.020132,0.013333,0.023723,0.012987,0.026675,0.024096,0.029010,0.026667,0.031252,0.046335
49022507,0.048112,0.000000,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.047702
49022508,0.034323,0.019608,0.037456,0.000000,0.038998,0.048780,0.040646,0.045455,0.041600,0.040040
49030102,0.048112,0.000000,0.047875,0.031250,0.047638,0.051724,0.047401,0.000000,0.047163,0.003673
49030201,0.034285,0.007692,0.037426,0.051852,0.038972,0.169492,0.040625,0.118644,0.041582,0.017137
49030204,0.024582,0.000000,0.027792,0.006993,0.030537,0.006369,0.032348,0.008621,0.033803,0.018717
49030205,0.026482,0.000000,0.029415,0.028902,0.031556,0.024540,0.033443,0.000000,0.034959,0.001241
49030207,0.048112,0.000000,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.019462
49030301,0.048112,0.006536,0.047875,0.028571,0.047638,0.016760,0.047401,0.003460,0.047163,0.019005
49030401,0.048112,0.050000,0.047875,0.034091,0.047638,0.000000,0.047401,0.141176,0.047163,0.063015
49030402,0.025216,0.000000,0.028582,0.058140,0.031458,0.000000,0.033360,0.218182,0.034887,0.091803
49030403,0.015762,0.000000,0.018957,0.052632,0.021935,0.051724,0.024635,0.051724,0.026510,0.044426
49030405,0.048112,0.017241,0.047875,0.051724,0.047638,0.032258,0.047401,0.032258,0.047163,0.038654
49030409,0.048112,0.000000,0.047875,0.000000,0.047638,0.047619,0.047401,0.000000,0.047163,0.004524
49030502,0.020735,0.010309,0.024493,0.000000,0.027587,0.000000,0.030040,0.000000,0.032380,0.008957
49030601,0.022678,0.000000,0.026165,0.000000,0.028668,0.000000,0.031215,0.024390,0.032594,0.013301
49030602,0.025551,0.000000,0.029067,0.022222,0.031229,0.023810,0.033139,0.008333,0.034679,0.001878
49030903,0.018849,0.000000,0.022116,0.000000,0.024810,0.036232,0.026928,0.034483,0.028970,0.013395
49031002,0.019511,0.016260,0.022937,0.013245,0.025748,0.031250,0.027984,0.000000,0.030125,0.001296
49031003,0.016982,0.016129,0.020489,0.044776,0.023743,0.000000,0.026703,0.000000,0.028770,0.017040
49031102,0.029104,0.018868,0.032600,0.041667,0.035201,0.030769,0.036074,0.038760,0.037837,0.036654
49051203,0.048112,0.000000,0.047875,0.000000,0.047638,0.000000,0.047401,0.012821,0.047163,0.015467
49051301,0.048075,0.027027,0.047807,0.101266,0.047556,0.038961,0.047295,0.049020,0.047035,0.074589
49051505,0.019511,0.020134,0.022937,0.020134,0.025748,0.037037,0.027984,0.027491,0.030125,0.071693
49051506,0.022678,0.023810,0.026165,0.023256,0.028668,0.025641,0.031215,0.075949,0.032594,0.047662
49051507,0.013304,0.000000,0.016550,0.000000,0.019915,0.031496,0.022396,0.041322,0.025098,0.016824
49051601,0.048112,0.000000,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.040792
49051604,0.048112,0.000000,0.047875,0.020979,0.047638,0.024390,0.047401,0.027586,0.047163,0.701181
49051605,0.026482,0.086614,0.029415,0.007692,0.031556,0.020270,0.033443,0.000000,0.034959,0.025538
49051707,0.033663,0.000000,0.036638,0.000000,0.038916,0.000000,0.040576,0.000000,0.041539,0.025292
49051902,0.048112,0.042735,0.047875,0.017094,0.047638,0.017094,0.047401,0.081818,0.047163,0.019633
49052001,0.015782,0.085366,0.018975,0.034091,0.021951,0.033708,0.024649,0.043011,0.026523,0.054072
49052003,0.023946,0.023810,0.027015,0.173913,0.029625,0.181818,0.031328,0.156863,0.032696,0.140032
49052006,0.048112,0.016667,0.047875,0.016949,0.047638,0.050847,0.047401,0.066667,0.047163,0.065342
49052009,0.029104,0.052239,0.032600,0.142857,0.035201,0.169014,0.036074,0.176056,0.037837,0.170729
49052010,0.023946,0.047170,0.027015,0.144144,0.029625,0.161616,0.031328,0.175926,0.032696,0.170513
49052103,0.048112,0.000000,0.047875,0.022901,0.047638,0.022901,0.047401,0.022901,0.047163,0.033760
49052106,0.048112,0.017241,0.047875,0.017241,0.047638,0.022222,0.047401,0.022222,0.047163,0.017683
49060102,0.009146,0.034483,0.012574,0.000000,0.016011,0.039062,0.018901,0.010989,0.021305,0.018774
49060702,0.017001,0.000000,0.020506,0.000000,0.023758,0.000000,0.026716,0.036697,0.028782,0.029242
49060706,0.012091,0.009132,0.015688,0.034483,0.018907,0.019608,0.021263,0.030303,0.023857,0.049165
49060901,0.017592,0.011111,0.021267,0.000000,0.023826,0.000000,0.026775,0.017391,0.028834,0.034982
49070101,0.027123,0.000000,0.030197,0.000000,0.032465,0.000000,0.034458,0.102941,0.036056,0.002669
49070103,0.014501,0.000000,0.018067,0.098160,0.020908,0.117647,0.023489,0.091503,0.026301,0.001235
