%substr mjrddis roadlength_rank
420308 8171 4899
370204 8177 4900
450715 8178 4901
760110 8185 4902
451502 8192 4903
190514 8193 4904
711204 8194 4905
170903 8195 4906
190507 8197 4908
330307 8197 4908
600202 8198 4909
630409 8200 4910
330208 8218 4911
190303 8228 4912
110508 8234 4913
650814 8240 4914
211809 8247 4915
520603 8256 4916
211216 8260 4917
530320 8265 4918
100302 8269 4920
530214 8269 4920
681802 8275 4921
140307 8281 4922
640206 8290 4923
190420 8292 4925
710408 8292 4925
220507 8294 4926
750406 8299 4927
680708 8300 4928
130609 8306 4929
520706 8311 4930
711611 8314 4931
220803 8320 4934
280704 8320 4934
680502 8320 4934
681301 8333 4935
713501 8338 4936
230808 8339 4937
400107 8348 4938
660207 8353 4939
240307 8361 4940
450308 8364 4941
150112 8368 4942
040115 8371 4943
070705 8372 4944
490604 8373 4945
541104 8381 4946
100307 8383 4947
400403 8384 4948
211012 8391 4949
301101 8394 4951
540304 8394 4951
530219 8397 4952
010402 8398 4954
212303 8398 4954
190302 8401 4955
280703 8406 4956
630102 8410 4957
500601 8411 4958
211702 8413 4959
520206 8418 4960
230603 8423 4961
160705 8425 4962
420810 8427 4963
160704 8429 4964
460303 8430 4965
710113 8433 4966
531404 8434 4967
370505 8461 4968
440603 8462 4969
340502 8463 4970
340205 8476 4971
640902 8477 4972
450204 8478 4973
450202 8488 4974
551601 8496 4975
331505 8503 4976
713103 8508 4977
220904 8513 4978
420306 8517 4980
451813 8517 4980
620211 8518 4981
330301 8524 4982
620110 8534 4983
711010 8536 4984
270315 8543 4985
270602 8544 4986
050201 8545 4987
750111 8550 4988
740402 8562 4989
600501 8568 4990
240407 8570 4991
480115 8572 4992
380604 8581 4993
050305 8583 4994
420209 8584 4996
730105 8584 4996
631004 8587 4997
520702 8590 4998
030305 8591 4999
280701 8594 5000
330310 8598 5001
331606 8599 5002
340502 8601 5003
080522 8602 5004
360403 8607 5005
020115 8611 5007
020502 8611 5007
551102 8617 5008
021311 8622 5010
560110 8622 5010
081005 8637 5011
190417 8638 5012
500702 8645 5013
021004 8649 5014
450905 8660 5015
400803 8670 5016
330904 8676 5017
370502 8688 5018
030119 8690 5019
190102 8694 5020
131808 8700 5021
170507 8701 5022
410108 8705 5024
730112 8705 5024
230804 8710 5025
460505 8712 5026
660904 8714 5027
271004 8724 5028
460305 8725 5029
310309 8727 5030
650905 8729 5031
190512 8735 5032
540508 8744 5033
540904 8750 5034
681604 8755 5035
630613 8760 5036
710904 8761 5037
100503 8771 5038
370508 8775 5039
620705 8777 5040
040402 8778 5041
211605 8786 5042
490121 8788 5043
240506 8789 5044
720115 8794 5045
211406 8805 5046
201203 8808 5047
451403 8811 5048
031001 8822 5049
490323 8826 5050
450712 8830 5051
660703 8833 5052
530203 8845 5053
340403 8850 5054
051109 8852 5056
650803 8852 5056
460304 8858 5057
170403 8865 5058
430506 8866 5059
340804 8871 5061
420206 8871 5061
380409 8872 5063
690703 8872 5063
211303 8875 5065
640805 8875 5065
201007 8878 5066
120509 8879 5067
450808 8887 5068
680508 8893 5069
050807 8898 5070
211208 8900 5071
421105 8901 5072
650808 8907 5073
221104 8913 5074
030104 8916 5075
681602 8925 5076
390605 8927 5077
010204 8931 5079
650307 8931 5079
640802 8933 5080
051505 8938 5082
200410 8938 5082
280204 8939 5083
670704 8941 5084
280206 8945 5085
030502 8946 5086
680510 8972 5088
730202 8972 5088
480703 8977 5089
050805 8986 5090
340705 8993 5091
040507 8996 5093
712901 8996 5093
240207 9002 5095
682405 9002 5095
390114 9006 5098
560306 9006 5098
680503 9006 5098
300209 9010 5100
700801 9010 5100
270508 9012 5101
300507 9017 5102
130503 9019 5103
270912 9023 5104
530505 9030 5105
260704 9031 5107
640905 9031 5107
331302 9041 5108
650708 9044 5109
020505 9059 5111
380609 9059 5111
050803 9063 5112
290105 9071 5113
750505 9073 5114
030505 9079 5115
380607 9082 5116
750409 9083 5117
440701 9085 5118
210407 9091 5119
100803 9096 5120
221704 9102 5121
350207 9103 5122
370603 9108 5123
211006 9110 5124
541103 9112 5125
530402 9116 5127
640204 9116 5127
670411 9119 5128
380306 9122 5129
271505 9126 5130
051110 9127 5131
560110 9130 5132
052001 9138 5134
480507 9138 5134
490303 9144 5135
081001 9151 5136
620707 9152 5137
650704 9155 5138
190426 9162 5139
551505 9169 5140
630406 9186 5141
210607 9191 5142
132103 9205 5143
280207 9211 5144
720105 9212 5145
530809 9214 5146
370903 9216 5147
510402 9221 5148
451303 9223 5149
480704 9237 5150
211810 9239 5151
510603 9249 5152
601002 9255 5153
360607 9256 5154
030107 9261 5155
451306 9262 5156
690208 9266 5157
630303 9273 5158
710417 9275 5159
660516 9276 5160
260702 9277 5161
501101 9279 5162
210502 9280 5165
220611 9280 5165
712806 9280 5165
030202 9281 5166
700206 9286 5167
710921 9292 5168
331305 9296 5169
260703 9299 5170
620815 9300 5171
540503 9315 5172
650711 9325 5173
640402 9327 5174
030102 9331 5176
200807 9331 5176
711613 9332 5177
331001 9337 5178
690116 9345 5179
271302 9347 5182
370609 9347 5182
620604 9347 5182
270605 9354 5183
240502 9360 5184
360410 9371 5185
510107 9373 5186
390301 9375 5187
400706 9388 5188
420902 9389 5189
550511 9396 5191
650107 9396 5191
190306 9398 5192
101005 9419 5193
360406 9442 5194
130204 9443 5195
301104 9447 5196
170202 9451 5197
720303 9465 5198
490602 9470 5200
690201 9470 5200
130811 9479 5201
170705 9495 5202
651302 9506 5203
170204 9509 5204
271303 9511 5205
100801 9515 5206
500409 9522 5208
540915 9522 5208
050802 9526 5211
100111 9526 5211
711610 9526 5211
280702 9527 5212
641211 9530 5213
100112 9531 5215
190701 9531 5215
100205 9535 5216
050304 9536 5217
120706 9546 5218
500606 9552 5219
450708 9555 5220
180209 9563 5221
180307 9564 5222
211313 9570 5223
450910 9576 5224
480603 9584 5225
130303 9589 5227
520108 9589 5227
420905 9595 5228
530607 9601 5229
081101 9611 5230
040409 9613 5231
510701 9618 5232
020307 9627 5233
031003 9630 5234
650712 9633 5235
220515 9643 5236
760407 9650 5237
101501 9659 5238
540706 9676 5239
520207 9680 5240
520302 9683 5241
380516 9686 5242
231008 9690 5243
650209 9691 5244
500208 9695 5245
490122 9696 5246
490803 9705 5247
350901 9709 5248
230916 9716 5249
531101 9722 5250
490109 9724 5251
230209 9730 5252
190511 9738 5253
460601 9752 5255
500605 9752 5255
021003 9756 5256
450809 9757 5257
390617 9762 5258
350904 9777 5259
720116 9782 5260
070904 9787 5261
130607 9789 5262
070704 9790 5263
681404 9793 5264
211413 9798 5265
010305 9807 5266
330303 9820 5268
720107 9820 5268
120503 9826 5269
760121 9831 5270
100303 9837 5271
370805 9838 5272
700701 9839 5273
450311 9840 5274
110509 9849 5275
681603 9854 5276
460109 9855 5277
420405 9863 5278
712014 9877 5279
271006 9894 5280
331303 9919 5281
340503 9924 5282
550807 9932 5283
620208 9939 5284
660414 9946 5285
720111 9947 5286
200614 9958 5287
132311 9959 5288
230706 9960 5289
430206 9961 5290
521203 9963 5291
541304 9966 5292
670504 9998 5293
451503 10000 5294
650902 10024 5295
060308 10035 5296
290205 10038 5297
550409 10044 5298
140618 10055 5299
130812 10056 5300
710803 10063 5301
740209 10067 5302
450908 10068 5303
710909 10069 5304
713105 10079 5305
270112 10092 5306
500307 10095 5307
051402 10097 5308
271007 10100 5309
260119 10102 5310
530508 10108 5311
150202 10110 5312
031008 10115 5313
120506 10117 5314
451814 10132 5315
601104 10134 5316
420508 10136 5317
290302 10138 5318
251006 10144 5319
660902 10150 5320
090608 10156 5321
550503 10178 5322
491001 10184 5323
322105 10187 5324
650504 10189 5325
230202 10191 5327
600503 10191 5327
430510 10202 5328
170803 10207 5329
640210 10209 5330
010807 10212 5331
501005 10218 5332
590303 10221 5333
451504 10225 5334
030210 10236 5335
210907 10247 5336
520307 10250 5337
300211 10267 5338
750102 10268 5339
211811 10276 5340
120106 10290 5341
251203 10292 5343
700308 10292 5343
450704 10293 5344
230505 10298 5345
520805 10353 5346
750305 10354 5347
450706 10357 5348
450501 10368 5349
420307 10375 5350
451602 10380 5351
270903 10382 5352
400801 10412 5353
740604 10415 5354
331010 10421 5355
130410 10427 5356
620307 10434 5357
650118 10444 5358
501201 10449 5359
120510 10451 5360
212501 10458 5361
360216 10460 5362
640602 10469 5363
420309 10473 5364
460601 10476 5366
491004 10476 5366
230805 10497 5367
290704 10500 5368
270206 10518 5370
271702 10518 5370
531802 10524 5371
651305 10525 5372
541605 10532 5373
271403 10539 5374
260709 10548 5375
240205 10566 5376
270208 10567 5377
660519 10569 5378
201204 10573 5379
131212 10576 5380
211111 10578 5381
030807 10583 5382
370705 10593 5383
650907 10616 5384
420808 10619 5385
601203 10620 5386
682201 10622 5387
330309 10625 5388
331007 10631 5389
370202 10645 5390
331015 10647 5391
331013 10649 5392
460109 10654 5393
710910 10655 5394
270603 10661 5395
211308 10662 5396
230803 10668 5397
490203 10673 5398
530703 10676 5399
520202 10677 5400
212001 10684 5401
712405 10694 5402
370309 10700 5403
290505 10703 5404
681307 10717 5405
131202 10720 5406
031301 10728 5408
700403 10728 5408
620501 10750 5409
730305 10764 5411
730407 10764 5411
170804 10771 5412
630612 10779 5413
420509 10783 5414
661204 10786 5415
260117 10802 5416
450506 10809 5417
211908 10811 5418
271503 10822 5419
140303 10826 5420
050902 10830 5421
040305 10832 5422
540120 10842 5423
650602 10845 5424
370303 10847 5425
052101 10869 5426
190413 10896 5427
330901 10900 5428
060704 10907 5429
682003 10932 5430
270210 10944 5431
221207 10972 5432
212101 10978 5433
020708 10989 5434
212304 10990 5435
380305 11007 5436
290207 11014 5437
660506 11015 5438
690301 11018 5439
712902 11020 5440
540402 11052 5441
650115 11055 5442
601201 11058 5443
710313 11059 5444
530211 11086 5445
030602 11093 5446
421005 11096 5447
120107 11111 5448
391002 11120 5449
330905 11122 5450
451402 11123 5451
030907 11124 5452
240402 11135 5453
270201 11137 5454
711505 11139 5455
230204 11145 5456
390406 11155 5457
160701 11166 5458
201403 11168 5459
220405 11175 5461
340403 11175 5461
100701 11187 5463
331008 11187 5463
390707 11196 5464
210914 11214 5465
420806 11218 5466
541703 11229 5467
690701 11238 5468
100202 11241 5469
620904 11247 5470
050810 11256 5471
220802 11263 5473
730705 11263 5473
590311 11269 5474
630608 11272 5475
201005 11276 5476
340608 11277 5477
600206 11291 5478
390312 11295 5479
651004 11299 5480
020203 11306 5481
370606 11314 5482
681801 11320 5483
451005 11325 5484
501203 11328 5485
370203 11330 5486
160305 11332 5487
510702 11336 5488
052103 11353 5489
121102 11354 5490
130207 11358 5491
501104 11365 5492
040212 11372 5493
480202 11374 5494
190304 11378 5496
271305 11378 5496
040210 11384 5497
500404 11390 5499
730104 11390 5499
700702 11402 5500
271603 11413 5501
190412 11420 5502
331014 11427 5503
550803 11430 5504
750208 11431 5505
620902 11437 5506
541602 11446 5507
160203 11449 5508
451401 11459 5509
550410 11468 5510
740303 11487 5511
131901 11497 5512
651005 11498 5513
210404 11499 5514
400705 11501 5515
390602 11509 5516
650605 11512 5517
600212 11513 5518
130808 11555 5519
140203 11568 5520
390208 11579 5521
080803 11594 5523
740703 11594 5523
750307 11595 5524
041014 11601 5525
140704 11604 5526
051504 11609 5527
520808 11612 5528
331005 11639 5529
120704 11645 5530
051405 11647 5531
030708 11652 5533
260113 11652 5533
220407 11655 5534
170902 11670 5535
500604 11676 5536
030806 11688 5537
730404 11689 5538
440506 11695 5539
450903 11702 5540
030211 11703 5541
650805 11705 5542
270904 11708 5544
520404 11708 5544
640806 11722 5545
030311 11733 5547
530302 11733 5547
650607 11747 5548
110116 11757 5549
140210 11767 5550
100804 11771 5551
521104 11780 5552
480802 11821 5553
050806 11841 5554
680809 11842 5555
660522 11854 5556
260710 11873 5557
600214 11874 5558
210604 11889 5559
750308 11891 5560
630609 11892 5561
260308 11922 5562
051207 11928 5563
470702 11934 5565
640407 11934 5565
451501 11943 5566
390305 11945 5567
280705 11948 5568
270705 11980 5571
490703 11980 5571
660518 11980 5571
212502 11995 5572
601103 11996 5573
271304 12015 5574
170614 12017 5575
020506 12026 5576
490104 12050 5577
390704 12056 5578
530702 12059 5579
750501 12109 5580
050509 12118 5581
480705 12130 5582
170207 12137 5583
520607 12138 5584
051804 12143 5585
270703 12158 5586
290203 12163 5587
260301 12201 5588
331011 12204 5589
040107 12220 5590
491103 12224 5591
641004 12232 5592
390104 12235 5593
700402 12247 5594
440304 12250 5595
140302 12269 5596
130908 12272 5597
480201 12274 5598
140312 12281 5599
710404 12289 5600
590301 12292 5601
660208 12299 5602
460109 12302 5603
630606 12304 5604
450913 12312 5605
660504 12323 5606
620504 12328 5607
130806 12356 5608
560102 12361 5609
270713 12378 5610
640601 12382 5611
030810 12405 5612
380705 12409 5613
480206 12449 5614
550705 12457 5615
100203 12465 5616
170604 12478 5618
541604 12478 5618
710809 12485 5619
700303 12487 5620
101106 12490 5621
120508 12491 5622
521201 12494 5623
211904 12509 5624
501302 12518 5625
460302 12525 5626
520601 12528 5627
500802 12535 5628
682202 12536 5629
020902 12539 5630
531801 12540 5631
261101 12541 5632
390201 12542 5633
010510 12586 5634
370907 12644 5635
711514 12655 5636
500407 12660 5637
030804 12663 5638
500115 12665 5639
650818 12666 5640
690302 12732 5641
601102 12753 5642
501303 12756 5643
301106 12782 5644
100610 12852 5645
560407 12855 5646
660205 12873 5647
230806 12890 5648
050901 12901 5649
451307 12939 5650
540903 12945 5651
651001 12954 5652
400114 12970 5653
050812 12977 5654
260304 12981 5655
051903 12984 5656
120601 13003 5657
430601 13004 5658
760502 13007 5659
480701 13036 5660
050814 13038 5661
730204 13057 5662
130610 13103 5663
640803 13105 5664
390802 13109 5665
050811 13110 5666
460601 13113 5667
450403 13129 5668
551101 13133 5669
160304 13138 5670
031304 13139 5671
130309 13160 5672
712403 13163 5673
450915 13171 5674
270205 13181 5675
521002 13182 5676
370608 13227 5677
201201 13247 5678
050902 13256 5680
451601 13256 5680
131209 13262 5681
712301 13281 5682
630602 13286 5683
210709 13304 5684
430104 13306 5685
390111 13331 5686
390408 13333 5687
541601 13335 5688
030802 13339 5689
260510 13371 5690
260310 13378 5691
520109 13380 5692
150701 13386 5693
730203 13387 5694
760404 13409 5695
450904 13423 5696
682102 13436 5697
221109 13466 5698
130708 13474 5699
650609 13564 5700
260110 13596 5701
140203 13618 5702
190605 13619 5703
451805 13658 5704
630903 13671 5705
131105 13690 5706
031007 13696 5707
650303 13713 5708
712302 13714 5709
390805 13724 5710
400405 13725 5711
451304 13728 5712
530704 13739 5713
101504 13762 5714
040317 13770 5715
020803 13780 5716
480805 13789 5717
131006 13791 5718
650301 13798 5719
681206 13812 5720
500111 13837 5721
060203 13839 5722
400304 13861 5723
760406 13862 5724
120111 13904 5725
460109 13905 5726
690404 13909 5727
170606 13918 5728
710301 13919 5729
150405 13926 5730
501304 13929 5731
750408 13940 5732
720301 13944 5733
630607 13951 5734
390313 13994 5735
501202 14005 5736
740202 14104 5737
131103 14109 5738
391003 14138 5739
712305 14141 5740
541403 14145 5741
521103 14165 5742
210601 14166 5743
390302 14169 5744
540405 14204 5745
501301 14206 5746
391004 14212 5747
140203 14214 5748
451002 14227 5749
690203 14239 5750
690901 14254 5751
650614 14258 5752
170704 14266 5753
201401 14275 5754
260509 14283 5755
490609 14286 5756
620704 14289 5757
040118 14304 5758
030117 14306 5759
270203 14316 5760
390706 14330 5761
541701 14334 5762
541002 14343 5763
260508 14347 5764
450203 14368 5765
270715 14377 5766
560102 14389 5767
651006 14407 5768
050904 14409 5769
031005 14450 5770
211905 14452 5771
010202 14468 5772
690702 14472 5773
300217 14497 5774
560102 14535 5775
450911 14542 5776
501102 14564 5777
201202 14572 5778
271502 14580 5779
491104 14581 5780
400606 14585 5781
690207 14609 5782
651003 14613 5783
120108 14622 5784
110205 14628 5785
050207 14629 5786
530503 14643 5787
060703 14648 5788
690204 14657 5789
030906 14718 5790
030108 14733 5791
030503 14793 5792
520904 14795 5793
690108 14797 5794
031004 14830 5795
060503 14832 5796
600213 14836 5797
470703 14841 5798
060802 14872 5799
400504 14877 5800
020309 14881 5801
211902 14886 5802
140203 14906 5803
620713 14933 5804
720113 14940 5805
681204 14942 5806
100802 14948 5807
100305 14953 5808
630605 14964 5809
120112 14965 5810
100901 14991 5811
730303 15027 5812
550806 15034 5813
600507 15051 5814
100702 15060 5815
110402 15062 5816
400401 15064 5817
340403 15071 5818
131002 15079 5820
220808 15079 5820
132314 15101 5821
030808 15128 5822
271404 15135 5823
620901 15142 5824
641505 15156 5825
211508 15159 5826
160603 15165 5827
681305 15167 5828
030118 15169 5829
150701 15171 5830
160405 15184 5831
130805 15228 5832
712503 15231 5833
451004 15232 5834
110514 15239 5835
340301 15243 5836
710922 15250 5837
391001 15298 5838
260708 15309 5839
620502 15338 5840
750404 15359 5841
541005 15362 5842
150701 15378 5843
030706 15427 5844
130306 15428 5845
010808 15439 5846
680803 15443 5847
710916 15468 5848
010806 15479 5849
340301 15490 5850
660517 15512 5851
390806 15514 5852
170801 15516 5853
030701 15525 5854
682203 15537 5855
650616 15561 5856
450702 15582 5857
230802 15606 5858
050808 15620 5859
010201 15633 5860
170210 15641 5861
160105 15692 5862
490801 15741 5863
020116 15757 5864
121107 15762 5865
712402 15781 5866
160108 15801 5867
031206 15834 5868
451404 15844 5869
300506 15855 5870
030904 15878 5871
130810 15889 5872
712505 15959 5873
750503 15968 5874
100612 16004 5875
660802 16054 5876
541006 16075 5877
212104 16079 5878
650204 16110 5879
460109 16175 5880
650601 16182 5881
620903 16236 5882
132203 16251 5883
660512 16280 5884
650402 16293 5885
110502 16302 5886
370610 16303 5887
450914 16387 5888
690804 16389 5889
201402 16401 5890
760503 16407 5891
682101 16423 5892
212103 16430 5893
740605 16434 5894
720309 16440 5895
680210 16471 5896
750309 16475 5897
030510 16496 5898
340301 16513 5899
020901 16520 5900
420403 16526 5901
430405 16561 5902
131701 16562 5903
340301 16563 5905
400501 16563 5905
030902 16569 5906
460602 16570 5907
020507 16595 5908
100805 16597 5909
370806 16604 5910
051904 16637 5911
390807 16641 5912
021101 16665 5913
711511 16669 5914
211509 16691 5915
710913 16727 5916
340302 16733 5917
501103 16759 5918
370902 16775 5919
520811 16801 5920
260306 16845 5921
712501 16847 5922
450713 16860 5923
370302 16901 5924
740105 16907 5925
480611 16928 5926
260307 17039 5927
690509 17040 5928
650618 17058 5929
541401 17073 5930
040315 17092 5931
301103 17188 5932
720304 17206 5933
210503 17233 5934
270204 17243 5935
711508 17280 5936
211507 17316 5937
530407 17330 5938
650610 17384 5939
340301 17411 5940
271402 17466 5941
370604 17473 5942
550802 17481 5943
690303 17484 5944
120702 17486 5945
720307 17520 5946
710302 17562 5947
030705 17600 5948
010203 17612 5949
010808 17637 5950
212102 17656 5951
620603 17663 5952
400402 17677 5953
690504 17714 5954
550405 17780 5955
270209 17806 5956
131102 17822 5957
030812 17830 5958
131213 17877 5959
020313 17943 5960
211903 17992 5961
030801 18004 5962
212003 18013 5963
211706 18070 5964
650615 18096 5965
300503 18099 5966
210906 18120 5967
750504 18145 5968
160404 18159 5969
521102 18165 5970
730506 18216 5971
712303 18286 5972
650608 18310 5973
680801 18317 5974
270710 18326 5975
641901 18366 5976
210911 18387 5977
750304 18390 5978
121103 18393 5979
160602 18474 5980
700802 18503 5981
290506 18529 5982
690503 18538 5983
132307 18547 5984
390310 18556 5985
451001 18608 5986
070702 18627 5987
261003 18653 5988
681803 18667 5989
370308 18677 5990
040310 18693 5991
531704 18707 5993
690304 18707 5993
680806 18709 5994
520306 18719 5995
651303 18728 5996
270207 18740 5997
260713 18766 5998
490702 18768 5999
040602 18786 6000
370602 18859 6001
460109 18990 6002
713102 19037 6003
651002 19111 6004
130705 19113 6005
430406 19115 6006
290504 19225 6007
710923 19264 6008
030901 19275 6009
710303 19284 6010
400108 19322 6011
520802 19338 6012
030903 19345 6013
520502 19368 6015
650612 19368 6015
231306 19411 6016
490903 19414 6017
410107 19437 6018
501205 19444 6019
713101 19520 6020
400404 19570 6021
290206 19607 6022
100704 19616 6023
650302 19631 6024
521101 19677 6025
260610 19734 6026
261102 19739 6027
713611 19755 6028
711502 19763 6029
140203 19795 6030
682204 19816 6031
260605 19828 6032
720308 19834 6033
720306 19835 6034
490901 19877 6035
380803 19917 6036
230807 19922 6037
101204 19955 6038
010203 20013 6039
211405 20115 6040
040311 20126 6041
690502 20127 6042
010203 20188 6043
521003 20202 6044
480903 20203 6045
710504 20244 6046
370802 20326 6047
600509 20343 6048
130704 20364 6049
600504 20389 6050
370707 20415 6051
681805 20446 6052
400406 20524 6053
121101 20527 6054
211901 20610 6055
030805 20699 6056
340303 20716 6057
020113 20802 6058
121003 20817 6059
101104 20823 6060
120607 20829 6061
380703 20839 6062
740103 20900 6063
210605 20909 6064
131004 20986 6065
260901 21003 6066
680808 21008 6067
010201 21026 6068
150701 21180 6069
121106 21194 6070
031204 21219 6071
710509 21250 6072
560303 21274 6073
260804 21298 6074
430109 21356 6075
300218 21443 6076
030905 21449 6077
260606 21478 6078
010808 21521 6079
271401 21523 6080
121002 21535 6081
400505 21612 6082
140203 21637 6083
690507 21639 6084
550407 21784 6085
451006 21807 6086
430605 21814 6087
480806 21877 6088
641603 21919 6089
130813 22142 6090
640505 22213 6091
490607 22288 6092
260601 22333 6093
211906 22351 6094
712506 22367 6095
450907 22398 6096
451007 22606 6097
740216 22658 6098
020805 22668 6099
390314 22717 6100
260507 22728 6101
521004 22731 6102
101105 22764 6103
031201 22856 6104
451003 22884 6105
101301 22898 6106
430509 22954 6107
260602 23040 6108
260904 23045 6109
031202 23062 6110
030404 23070 6111
260305 23089 6112
150601 23247 6113
520703 23248 6114
711512 23305 6115
130308 23380 6116
212503 23476 6117
490802 23589 6118
101303 23616 6119
260501 23638 6120
120608 23644 6121
120113 23654 6122
521001 23674 6123
260506 23783 6124
690510 23796 6125
690511 23847 6126
121001 23876 6127
150701 24269 6128
680807 24348 6129
132305 24459 6130
031205 24463 6131
260712 24511 6132
600505 24530 6133
370205 24574 6134
710507 24616 6135
712502 24636 6136
390304 24643 6137
712504 24671 6138
120403 24698 6139
750507 24707 6140
260803 24710 6141
480902 24792 6142
520504 24824 6143
060801 24830 6144
120603 24869 6145
120610 24905 6146
680802 24985 6147
430504 25001 6148
713612 25052 6149
261001 25091 6150
210504 25167 6151
031210 25452 6152
271405 25487 6153
690307 25619 6154
131104 25622 6155
030402 25663 6156
260706 25802 6157
031203 25805 6158
690501 25846 6159
710502 25961 6160
101304 26018 6161
260608 26136 6162
720702 26139 6163
031207 26159 6164
260502 26239 6165
120613 26298 6166
260609 26491 6167
010205 26504 6168
690506 26635 6169
690505 26679 6170
700704 26815 6171
720403 26877 6172
021102 26974 6173
010201 27102 6174
690508 27160 6175
101401 27195 6176
040603 27196 6177
130302 27252 6178
150701 27254 6179
120604 27261 6180
560102 27379 6181
711101 27397 6182
260903 27581 6183
030403 27591 6184
150601 27663 6185
711507 27901 6186
720401 27992 6187
641902 27995 6188
260902 28011 6189
130802 28021 6190
030401 28085 6191
260203 28117 6192
040601 28145 6193
720404 28187 6194
480209 28353 6195
261002 28470 6196
410107 28512 6197
712704 28694 6198
730502 28722 6199
712702 28728 6200
712701 28783 6201
261103 28922 6202
121105 29024 6203
160703 29073 6204
260209 29098 6205
640706 29305 6206
131702 29306 6207
380702 29373 6208
031209 29479 6209
720501 29738 6210
260607 29811 6211
713604 30102 6212
101402 30141 6213
020202 30492 6214
710510 30541 6215
121203 30862 6216
120605 30960 6217
261004 31064 6218
021103 31204 6219
101103 31215 6220
710305 31394 6221
120409 31424 6222
713606 31545 6223
711513 31564 6224
020801 31637 6225
020802 31738 6226
121201 32059 6227
120611 32084 6228
720703 32218 6229
010116 32231 6230
120804 32373 6231
710501 32389 6232
120606 32414 6233
132001 32488 6234
130807 32589 6235
260801 32638 6236
720505 32914 6237
710506 32931 6238
710505 33017 6239
120402 33619 6240
150601 33670 6241
130706 33882 6242
120304 33997 6243
711103 34382 6244
120609 34408 6245
071002 34532 6247
480905 34532 6247
260202 34563 6248
150601 34576 6249
720402 34599 6250
430103 34682 6251
131704 34718 6252
020804 34856 6253
720701 35025 6254
071001 35037 6255
480901 35086 6256
101202 35100 6257
260806 35191 6258
720405 35375 6259
020903 35460 6260
120807 35578 6262
720506 35578 6262
260612 35797 6263
260205 36276 6264
131703 36434 6265
150601 36498 6266
120406 36847 6267
700302 37123 6268
120415 37183 6269
121202 37258 6270
712705 37267 6271
120301 37417 6272
101302 37436 6273
120803 37821 6274
260201 38269 6275
150602 38318 6276
260805 38497 6277
260611 38578 6278
120414 38984 6279
260204 39233 6280
120303 39655 6281
132002 39727 6282
710503 39801 6283
010116 39812 6284
430306 39878 6285
430307 39897 6286
261301 40038 6287
711106 40369 6288
121401 41116 6289
720502 41251 6290
140203 41293 6291
560102 42294 6292
720503 42403 6293
720611 42840 6294
120805 43294 6295
712703 43551 6296
140203 43794 6297
560102 43951 6298
480904 43960 6299
120302 44224 6300
260404 44389 6301
120207 44976 6302
261202 45075 6303
720613 45370 6304
120401 45458 6305
160702 46171 6306
121402 46182 6307
120806 46403 6308
430302 46873 6309
121403 46909 6310
711104 47152 6311
120801 47230 6312
720612 48340 6313
120802 48418 6314
710508 48512 6315
260401 48834 6316
430105 49593 6317
120203 49787 6318
430107 49995 6319
720602 50842 6320
720604 51445 6321
720504 51508 6322
261302 51544 6323
120412 51567 6324
261303 52348 6325
560102 52983 6326
720601 53029 6327
711102 53856 6328
430304 54212 6329
430305 54278 6330
120305 54282 6331
120404 54314 6332
720609 54599 6333
120208 55703 6334
120202 55878 6335
260402 55882 6336
641401 55930 6337
720607 56547 6338
120206 56740 6339
720605 56891 6340
641402 57057 6341
340403 57840 6342
430301 58079 6343
120201 58108 6344
560102 58267 6345
340403 58557 6346
720603 58670 6347
340403 59704 6348
340403 59748 6349
720610 59798 6350
261201 59884 6351
260403 61512 6352
121301 61671 6353
430702 61689 6354
560102 62134 6355
430303 63228 6356
340801 64915 6357
340801 65058 6358
560102 65139 6359
340801 65162 6360
340801 65289 6361
340801 65317 6362
121303 65396 6363
340801 65632 6364
720608 65933 6365
720606 66421 6366
430701 68738 6367
560102 70929 6368
121302 71081 6369
641403 71919 6370
