  village_id,model_ent_1988,data_ent_1988,model_ent_1990,data_ent_1990,model_ent_1992,data_ent_1992,model_ent_1994,data_ent_1994,model_ent_1996,data_ent_1996
49010801,0.032634,0.021739,0.031711,0.020833,0.031004,0.000000,0.030404,0.000000,0.029852,0.189455
49010803,0.031987,0.074074,0.031364,0.101695,0.030807,0.087719,0.030294,0.079365,0.029782,0.077199
49010804,0.032168,0.030769,0.031456,0.230769,0.030863,0.012821,0.030312,0.012346,0.029796,0.014220
49010905,0.032447,0.000000,0.031606,0.011364,0.030936,0.011364,0.030360,0.011765,0.029825,0.009890
49010906,0.032304,0.015152,0.031538,0.016129,0.030898,0.015873,0.030342,0.015873,0.029811,0.094742
49010911,0.048910,0.000000,0.048741,0.032258,0.046902,0.033333,0.047447,0.029412,0.047108,0.031810
49011001,0.031851,0.000000,0.031280,0.022989,0.030756,0.017544,0.030264,0.019231,0.029767,0.058943
49011005,0.028736,0.000000,0.029571,0.031915,0.030116,0.000000,0.030231,0.000000,0.029752,0.001893
49011006,0.048910,0.000000,0.048741,0.000000,0.046902,0.028571,0.047447,0.024390,0.047108,0.029445
49011101,0.032758,0.000000,0.031786,0.048780,0.031046,0.027397,0.030422,0.051948,0.029854,0.051137
49011103,0.032565,0.070175,0.031678,0.033898,0.030974,0.017241,0.030377,0.066667,0.029838,0.049910
49011104,0.032920,0.000000,0.031873,0.000000,0.031084,0.016393,0.030440,0.050000,0.029868,0.047702
49011106,0.048910,0.000000,0.048741,0.048387,0.046902,0.000000,0.047447,0.000000,0.047108,0.045681
49011110,0.032459,0.027523,0.031623,0.027523,0.030950,0.027778,0.030372,0.103774,0.029837,0.092997
49011112,0.031792,0.057143,0.031216,0.042254,0.030754,0.000000,0.030263,0.000000,0.029767,0.022845
49011113,0.048910,0.080000,0.048741,0.012987,0.046902,0.000000,0.047447,0.000000,0.047108,0.002936
49011201,0.032578,0.044304,0.031693,0.000000,0.030990,0.015464,0.030390,0.015464,0.029839,0.001128
49011301,0.033365,0.086957,0.032111,0.020000,0.031225,0.109091,0.030518,0.170455,0.029911,0.250278
49011401,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.002472
